acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.33,-0.93,-0.16,2.63,3.74,-1.5
-0.34,-0.94,-0.16,4.17,3.18,-0.11
-0.34,-0.94,-0.15,5.66,2.75,0.89
-0.35,-0.96,-0.15,7.04,1.68,2.37
-0.37,-0.97,-0.16,7.89,0.02,1.8
-0.42,-1.01,-0.14,5.66,-4.05,-1.39
-0.48,-1.12,-0.13,3.11,-10.02,-8.79
-0.56,-1.3,-0.09,4.41,-20.29,-19.97
-0.68,-1.57,-0.02,16.2,-35.89,-32.4
-0.67,-1.87,-0.05,40.92,-49.77,-40.29
-0.7,-2.05,-0.12,68.06,-58.0,-48.99
-0.83,-2.14,-0.11,93.18,-72.99,-66.26
-0.77,-2.42,-0.17,118.5,-83.98,-85.53
-0.84,-2.58,-0.16,141.27,-95.28,-114.55
-0.82,-2.75,-0.11,169.22,-107.47,-143.95
-0.8,-2.81,-0.23,195.85,-108.9,-172.93
-0.79,-2.68,-0.21,216.06,-113.69,-210.24
-0.9,-2.56,-0.2,229.6,-116.53,-245.44
-1.0,-2.41,-0.18,243.97,-119.07,-268.7
-1.03,-2.23,-0.14,252.95,-122.37,-286.29
-1.09,-2.12,-0.1,258.69,-127.88,-312.35
-1.11,-1.94,-0.06,258.37,-132.96,-333.77
-1.08,-1.93,-0.09,262.2,-132.31,-336.08
-1.48,-1.68,0.17,324.15,-140.7,-312.58
-1.09,-1.26,-0.07,309.83,-124.72,-303.45
-1.11,-0.89,0.04,265.71,-132.7,-323.15
-1.13,-0.56,0.09,218.84,-150.93,-347.4
-1.13,-0.65,0.17,179.69,-169.62,-372.47
-1.04,-0.69,0.16,175.37,-176.15,-376.56
-0.9,-0.62,0.11,186.7,-174.4,-366.26
-0.81,-0.57,0.04,212.29,-171.34,-349.08
-0.77,-0.39,-0.07,238.78,-171.59,-329.79
-0.73,-0.27,-0.12,257.56,-180.34,-324.12
-0.63,0.01,-0.24,261.62,-187.16,-319.68
-0.54,0.27,-0.32,251.21,-189.08,-317.4
-0.4,0.6,-0.43,230.14,-185.51,-316.63
-0.26,0.83,-0.47,192.24,-177.28,-318.18
-0.12,1.0,-0.53,156.35,-169.3,-318.7
0.05,1.09,-0.55,123.08,-153.95,-317.98
0.14,1.09,-0.57,108.31,-141.31,-314.12
0.26,1.17,-0.62,103.88,-122.92,-290.52
0.46,1.34,-0.71,104.69,-101.11,-260.09
0.5,1.42,-0.76,110.31,-90.92,-224.75
0.73,1.75,-0.8,100.21,-73.01,-188.89
0.86,1.94,-0.82,75.8,-53.62,-153.79
0.93,2.01,-0.76,41.83,-42.82,-132.85
0.96,2.04,-0.7,1.59,-34.31,-116.64
0.97,2.07,-0.67,-38.56,-22.82,-90.5
0.94,2.03,-0.61,-71.88,-10.84,-50.12
0.92,1.96,-0.56,-98.46,-2.32,-8.09
0.92,1.93,-0.59,-123.37,7.37,37.44
0.93,1.9,-0.63,-151.8,22.46,81.54
0.91,1.83,-0.71,-174.84,38.4,127.51
0.96,1.8,-0.78,-195.6,57.47,175.31
0.92,1.91,-0.9,-219.02,84.35,226.61
0.84,1.85,-0.99,-236.34,116.7,285.66
0.71,1.85,-1.08,-248.43,149.36,350.2
0.48,1.94,-1.21,-263.08,183.3,423.24
0.2,2.03,-1.37,-283.19,221.73,498.47
-0.26,2.04,-1.51,-315.48,252.95,500.26
-0.76,1.9,-1.66,-356.79,278.44,500.26
-1.29,1.59,-1.73,-402.15,289.44,500.26
-1.83,1.29,-1.82,-443.62,281.37,500.26
-2.22,0.83,-1.82,-471.21,269.98,500.26
-2.56,0.5,-1.78,-478.26,248.34,500.26
-2.89,0.11,-1.7,-466.05,233.63,500.26
-3.22,-0.0,-1.55,-448.85,211.57,500.26
-3.51,-0.21,-1.37,-443.91,169.62,500.26
-3.8,-0.63,-1.26,-445.22,113.44,500.26
-3.74,-1.02,-1.32,-454.34,70.46,500.26
-3.5,-1.79,-1.37,-440.38,31.83,486.12
-2.96,-2.73,-1.3,-394.67,16.58,443.65
-2.44,-3.48,-1.16,-309.88,32.92,398.0
-2.19,-3.36,-1.07,-244.87,45.74,338.5
-2.09,-3.13,-0.98,-217.28,41.1,278.76
-2.09,-3.1,-0.85,-184.23,20.08,226.79
-1.84,-3.15,-0.78,-159.82,18.87,189.05
-1.66,-3.3,-0.62,-115.3,16.96,158.17
-1.58,-3.23,-0.49,-69.19,6.7,131.95
-1.4,-3.09,-0.43,-24.58,-1.25,105.73
-1.26,-2.86,-0.41,12.99,-8.85,69.74
-1.13,-2.57,-0.45,40.64,-11.42,39.16
-1.02,-2.25,-0.5,55.65,-12.95,7.83
-0.91,-1.92,-0.53,61.83,-10.69,-20.08
-0.82,-1.59,-0.57,64.89,-6.53,-33.88
-0.7,-1.37,-0.5,69.92,-2.7,-43.02
-0.69,-1.21,-0.48,76.47,0.66,-48.27
-0.66,-1.02,-0.41,80.0,1.45,-51.82
-0.64,-0.92,-0.37,84.06,-0.99,-56.23
-0.6,-0.74,-0.36,80.23,-3.22,-60.69
-0.58,-0.69,-0.3,74.81,-5.53,-64.79
-0.51,-0.61,-0.27,65.6,-6.69,-69.69
-0.48,-0.58,-0.27,56.12,-6.05,-73.31
-0.49,-0.54,-0.25,47.85,-4.44,-71.47
-0.49,-0.54,-0.25,39.08,-2.75,-65.79
-0.48,-0.57,-0.22,34.29,-0.23,-57.16
-0.5,-0.59,-0.21,29.68,2.11,-46.44
-0.51,-0.61,-0.17,25.07,2.29,-34.75
-0.51,-0.67,-0.15,20.34,2.5,-26.85
