acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.16,-1.05,-0.13,-12.53,-2.73,0.24
-0.12,-0.85,-0.15,19.45,-1.22,-15.53
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
-0.12,-0.84,-0.14,13.25,0.95,-12.84
