acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.09,-0.82,-0.45,91.3,20.12,59.63
0.1,-0.75,-0.57,131.97,31.8,86.29
0.11,-0.64,-0.64,176.78,32.63,106.93
0.29,-0.6,-0.78,227.19,54.82,133.98
0.51,-0.48,-0.9,303.82,73.22,179.97
0.62,-0.36,-1.15,384.98,98.87,221.47
0.59,0.19,-1.24,446.69,121.68,269.02
0.61,0.47,-1.43,489.21,150.41,306.31
0.56,0.82,-1.53,500.26,182.26,338.61
0.45,1.14,-1.56,493.01,215.95,364.03
0.34,1.18,-1.62,466.08,250.87,373.86
0.18,1.11,-1.6,441.69,285.37,379.71
-0.06,0.94,-1.56,428.75,314.56,378.98
-0.29,0.79,-1.48,427.05,337.95,363.42
-0.56,0.63,-1.42,444.32,356.34,352.67
-0.7,0.56,-1.42,475.36,375.21,352.82
-0.93,0.6,-1.39,500.26,384.35,349.08
-1.14,0.74,-1.44,500.26,388.23,342.79
-1.35,0.85,-1.52,500.26,388.9,320.43
-1.62,1.16,-1.47,494.26,379.24,300.55
-1.89,1.01,-1.5,492.89,366.55,269.01
-2.2,1.14,-1.35,453.76,356.95,214.17
-2.25,1.69,-1.34,407.08,307.08,179.08
-2.43,1.47,-1.26,385.19,289.66,112.81
-2.62,1.49,-1.09,338.4,277.86,47.73
-2.83,1.34,-0.83,281.98,274.87,0.47
-3.1,1.29,-0.47,217.24,267.21,-62.73
-3.49,1.36,0.17,135.39,241.08,-117.83
-3.77,1.06,0.71,116.23,191.66,-136.73
-3.77,0.88,1.27,61.6,139.22,-137.69
-3.53,0.64,1.52,67.63,91.86,-108.03
-3.01,0.73,1.26,128.41,42.72,-66.95
-2.95,1.1,1.24,165.4,-7.45,-15.3
-2.78,1.64,1.13,156.72,-33.74,21.05
-2.59,1.9,0.97,100.11,-65.31,26.95
-2.49,2.0,0.9,14.26,-91.97,10.85
-2.35,1.94,0.78,-83.54,-105.91,-5.74
-2.31,1.66,0.67,-166.58,-115.62,-33.33
-2.38,1.4,0.67,-245.53,-127.44,-69.16
-2.48,1.16,0.64,-317.53,-147.92,-110.18
-2.53,0.88,0.59,-370.78,-174.63,-143.88
-2.62,0.65,0.53,-408.99,-204.73,-182.21
-2.63,0.47,0.44,-433.45,-237.05,-215.34
-2.57,0.32,0.23,-447.04,-261.07,-252.53
-2.43,0.4,0.0,-468.82,-272.55,-285.36
-2.24,0.5,-0.25,-500.27,-271.54,-318.89
-2.08,0.52,-0.41,-500.27,-269.42,-347.6
-1.9,0.37,-0.61,-500.27,-264.98,-375.44
-1.77,0.42,-0.64,-500.27,-263.65,-407.95
-1.56,0.41,-0.77,-500.27,-262.84,-447.07
-1.28,0.3,-0.92,-500.27,-244.84,-469.69
-1.07,0.5,-0.98,-500.27,-222.15,-483.51
-1.2,0.24,-0.7,-500.27,-196.38,-460.52
-0.97,-0.02,-0.76,-500.27,-175.97,-410.5
-0.93,-0.23,-0.6,-446.47,-145.71,-338.72
-0.93,-0.18,-0.53,-344.27,-126.67,-276.46
-0.87,0.01,-0.47,-277.42,-113.13,-237.28
-0.77,0.24,-0.44,-251.16,-108.17,-228.38
-0.64,0.89,-0.39,-314.96,-104.14,-223.22
-0.49,0.41,-0.46,-245.95,-103.31,-238.41
-0.46,0.08,-0.4,-218.81,-101.65,-242.2
-0.41,-0.08,-0.35,-175.53,-98.79,-237.83
-0.43,0.02,-0.31,-135.86,-100.63,-224.08
-0.4,0.16,-0.34,-105.66,-105.16,-208.6
-0.37,0.24,-0.36,-82.69,-111.19,-183.73
-0.29,0.29,-0.48,-64.29,-116.31,-159.27
-0.13,0.26,-0.6,-49.48,-114.35,-134.56
0.02,0.14,-0.74,-32.31,-106.05,-113.36
0.13,0.07,-0.81,-17.07,-95.04,-98.4
0.27,0.09,-0.92,-14.17,-76.47,-88.05
0.34,0.14,-0.99,-26.17,-48.87,-79.44
0.3,0.07,-0.91,-40.06,-23.74,-70.79
0.11,0.04,-0.8,-52.58,-10.95,-61.18
-0.06,-0.07,-0.67,-63.86,-9.66,-47.57
-0.12,-0.34,-0.59,-64.78,-9.77,-30.72
-0.17,-0.6,-0.56,-51.25,-9.65,-17.71
-0.24,-0.79,-0.49,-30.12,-11.59,-7.4
-0.3,-0.9,-0.42,-6.35,-17.4,1.16
-0.29,-0.92,-0.4,10.6,-23.73,2.81
-0.22,-0.88,-0.46,18.06,-25.33,-1.89
-0.19,-0.78,-0.5,14.38,-21.62,-7.02
-0.19,-0.68,-0.53,2.64,-14.58,-9.3
-0.22,-0.69,-0.52,-5.27,-9.21,-6.6
-0.27,-0.75,-0.53,-3.6,-4.85,-4.11
-0.3,-0.77,-0.44,-2.9,-2.2,1.47
-0.31,-0.88,-0.42,4.89,-1.83,7.44
-0.3,-0.93,-0.41,15.94,1.71,11.73
-0.32,-0.93,-0.36,21.44,1.36,10.76
-0.33,-0.95,-0.34,21.95,-1.79,8.02
-0.29,-0.97,-0.39,22.05,-2.12,0.78
-0.3,-0.96,-0.41,22.44,-0.73,-5.92
-0.35,-0.95,-0.37,23.51,-1.07,-9.28
-0.35,-0.91,-0.39,23.45,-2.63,-10.58
-0.33,-0.86,-0.39,18.87,-0.82,-8.72
-0.33,-0.86,-0.41,15.82,0.61,-6.32
-0.33,-0.86,-0.41,14.75,2.08,-1.73
-0.33,-0.89,-0.4,15.65,3.01,3.57
-0.31,-0.92,-0.41,18.63,4.15,4.37
-0.31,-0.9,-0.42,17.66,5.31,3.48
-0.3,-0.9,-0.41,16.6,5.77,2.2
