acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.04,-1.71,0.01,74.68,-39.48,15.26
-0.05,-1.85,-0.0,104.74,-46.42,20.7
-0.12,-1.98,-0.01,138.29,-56.07,23.18
-0.11,-2.0,-0.04,179.18,-65.24,25.77
-0.1,-2.0,-0.1,231.4,-72.85,33.43
-0.09,-2.0,-0.17,250.13,-77.86,43.5
-0.13,-2.0,-0.23,250.13,-83.63,56.14
-0.16,-2.0,-0.33,250.13,-91.18,71.17
-0.18,-2.0,-0.44,250.13,-105.56,86.41
-0.13,-2.0,-0.63,250.13,-117.15,96.53
-0.06,-1.87,-0.82,250.13,-123.86,96.93
0.0,-1.71,-0.96,250.13,-125.3,85.06
0.07,-1.67,-1.09,250.13,-120.7,70.14
0.03,-1.73,-1.18,250.13,-112.77,64.44
-0.08,-1.81,-1.25,250.13,-108.31,55.88
-0.22,-1.79,-1.32,250.13,-110.96,41.92
-0.22,-1.79,-1.5,250.13,-115.63,34.43
-0.17,-1.66,-1.71,250.13,-109.56,46.27
-0.25,-1.69,-1.85,250.13,-110.47,60.76
-0.17,-1.26,-2.0,250.13,-110.18,57.73
-0.14,-0.88,-2.0,250.13,-107.28,36.61
-0.18,-0.53,-2.0,250.13,-106.75,7.07
-0.06,-0.39,-2.0,250.13,-102.08,-14.75
0.04,0.14,-2.0,250.13,-88.57,-43.57
-0.04,0.71,-2.0,250.13,-83.62,-94.34
-0.02,0.98,-1.81,250.13,-80.67,-137.91
0.24,0.93,-1.81,250.13,-61.92,-166.21
0.29,1.42,-1.67,250.13,-34.13,-196.83
0.52,1.41,-1.7,250.13,-3.96,-210.02
0.19,1.52,-1.4,250.13,24.3,-224.76
-0.12,1.62,-1.26,250.13,52.86,-246.69
-0.41,2.0,-1.1,250.13,60.82,-248.15
-0.53,2.0,-0.99,250.13,69.18,-232.19
-0.57,2.0,-0.82,202.76,74.54,-186.69
-0.55,2.0,-0.62,144.41,76.42,-136.49
-0.57,2.0,-0.43,79.69,69.16,-106.53
-0.49,2.0,-0.23,3.45,58.44,-86.68
-0.46,2.0,0.06,-61.23,37.79,-75.43
-0.39,2.0,0.28,-113.39,8.47,-61.38
-0.23,2.0,0.38,-163.86,1.77,-49.37
-0.1,2.0,0.48,-209.71,-6.21,-44.93
-0.12,2.0,0.56,-250.14,-12.56,-40.35
-0.19,2.0,0.61,-250.14,-24.13,-30.85
-0.31,2.0,0.62,-250.14,-37.0,-16.93
-0.37,2.0,0.53,-250.14,-50.48,-6.75
-0.43,2.0,0.44,-250.14,-61.95,-6.62
-0.43,2.0,0.29,-250.14,-72.19,-12.23
-0.47,1.89,0.17,-250.14,-87.09,-23.92
-0.51,1.63,0.06,-250.14,-102.66,-37.31
-0.44,1.47,-0.11,-250.14,-119.37,-61.45
-0.31,1.27,-0.3,-250.14,-134.1,-81.14
-0.21,1.0,-0.46,-250.14,-147.11,-95.31
-0.15,0.8,-0.56,-250.14,-154.42,-101.38
-0.19,0.66,-0.55,-250.14,-166.76,-103.85
-0.18,0.59,-0.69,-250.14,-176.76,-110.76
-0.08,0.7,-0.82,-250.14,-186.92,-123.28
-0.09,0.71,-0.98,-250.14,-201.06,-133.9
-0.05,0.73,-1.12,-250.14,-216.09,-150.31
0.12,0.49,-1.32,-250.14,-228.63,-157.71
0.42,0.32,-1.53,-250.14,-227.06,-162.05
0.67,0.31,-1.68,-250.14,-215.53,-167.5
0.84,0.23,-1.76,-250.14,-193.67,-149.51
0.92,0.1,-1.79,-250.14,-161.21,-109.88
0.72,-0.01,-1.65,-250.14,-137.1,-67.77
0.54,-0.01,-1.53,-250.14,-123.45,-39.29
0.4,-0.06,-1.42,-250.14,-118.83,-23.58
0.45,-0.39,-1.42,-250.14,-109.63,-10.59
0.54,-0.83,-1.35,-250.14,-93.13,-10.48
0.46,-1.58,-1.11,-250.14,-80.12,13.14
0.21,-1.93,-0.83,-249.38,-74.9,64.44
0.04,-1.59,-0.71,-156.21,-73.16,104.53
-0.0,-1.03,-0.81,-134.92,-70.28,120.6
0.09,-0.98,-0.93,-160.44,-57.37,122.9
0.19,-1.56,-0.93,-181.24,-34.13,126.6
0.02,-2.0,-0.78,-161.82,-19.93,121.35
0.0,-2.0,-0.58,-102.77,-11.28,108.61
0.05,-2.0,-0.46,-35.79,-1.95,93.17
0.12,-2.0,-0.39,5.74,10.09,73.7
0.04,-2.0,-0.18,14.8,17.56,44.05
0.19,-1.8,-0.2,12.89,18.1,30.15
0.18,-1.72,-0.11,19.58,26.6,40.07
-0.18,-0.8,0.46,25.25,0.37,42.61
0.39,-1.48,-0.07,34.14,18.26,36.34
0.32,-1.31,-0.03,27.63,14.78,24.13
0.35,-1.27,-0.09,24.52,17.73,17.6
0.35,-1.13,-0.11,22.08,18.64,18.01
0.02,-0.9,0.09,20.01,17.95,14.12
0.21,-1.11,-0.1,19.84,19.16,13.16
0.22,-1.07,-0.11,17.6,21.73,13.5
0.17,-0.94,-0.09,10.96,21.73,10.04
0.15,-0.94,-0.06,4.24,21.51,8.6
0.13,-0.99,-0.05,4.15,20.77,10.18
0.1,-0.95,-0.03,3.57,19.72,10.25
0.08,-0.92,-0.01,0.06,16.21,6.83
0.1,-0.96,-0.03,0.82,13.9,5.89
0.04,-0.95,-0.0,2.33,10.7,6.3
0.02,-0.9,-0.02,1.71,4.84,8.54
0.07,-0.9,-0.06,0.23,3.21,12.05
0.09,-0.95,-0.06,-2.47,3.72,11.21
0.11,-0.98,-0.07,-4.64,4.65,8.04
