acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-3.26,-1.2,-0.64,-310.58,18.12,497.65
-3.17,-1.37,-0.64,-288.15,-33.21,471.62
-2.65,-1.75,-0.88,-270.32,-48.18,440.02
-2.31,-2.32,-0.96,-237.04,-41.4,404.95
-1.92,-2.68,-0.94,-202.64,-18.08,360.76
-1.91,-2.89,-0.69,-172.53,17.57,307.85
-2.04,-2.85,-0.34,-159.28,32.35,241.57
-2.1,-2.91,-0.14,-151.69,32.02,184.47
-1.92,-3.11,-0.1,-124.99,31.04,148.46
-1.79,-3.14,-0.03,-85.88,24.55,120.93
-1.56,-2.99,-0.09,-44.09,10.85,97.59
-1.14,-2.74,-0.3,-16.05,19.89,75.62
-0.89,-2.44,-0.45,-10.23,36.78,50.84
-0.73,-2.44,-0.5,-0.31,55.88,23.59
-0.87,-2.25,-0.41,18.78,60.67,5.28
-0.94,-2.08,-0.3,39.15,55.89,-0.76
-0.96,-1.92,-0.22,62.27,46.18,-3.1
-0.9,-1.68,-0.18,81.25,39.11,-3.51
-0.88,-1.46,-0.14,89.13,32.92,-6.84
-0.8,-1.18,-0.13,86.6,28.53,-15.63
-0.74,-0.95,-0.12,72.34,23.59,-26.72
-0.65,-0.85,-0.14,52.66,22.66,-37.36
-0.6,-0.81,-0.15,37.6,22.72,-43.56
-0.58,-0.82,-0.14,30.0,22.4,-43.91
-0.58,-0.8,-0.12,26.63,19.98,-41.13
-0.6,-0.77,-0.09,22.79,15.37,-39.21
-0.59,-0.75,-0.08,20.14,9.45,-36.31
-0.55,-0.73,-0.11,17.36,5.57,-32.56
-0.51,-0.71,-0.1,12.6,3.79,-31.4
-0.49,-0.71,-0.11,6.46,2.21,-31.51
-0.48,-0.72,-0.1,-0.03,1.62,-30.92
-0.47,-0.72,-0.09,-4.89,2.26,-29.16
-0.46,-0.77,-0.08,-6.58,2.7,-26.58
-0.47,-0.75,-0.07,-8.32,3.83,-22.84
-0.51,-0.74,-0.04,-10.24,3.89,-17.69
