acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.32,-0.92,-0.09,-9.62,2.2,2.34
-0.34,-0.94,-0.09,-3.89,-0.66,6.64
-0.32,-0.94,-0.09,-0.35,-2.82,11.66
-0.32,-0.93,-0.1,0.12,-3.89,11.45
-0.35,-0.97,-0.11,-3.76,-5.02,9.91
-0.39,-1.06,-0.14,-7.3,-5.3,7.22
-0.55,-1.18,-0.14,-11.98,-12.99,-0.06
-0.65,-1.34,-0.09,-15.88,-17.83,-7.4
-0.67,-1.65,-0.13,-10.58,-25.08,-15.94
-0.64,-1.89,-0.15,6.96,-27.01,-24.85
-0.69,-2.02,-0.16,30.61,-29.08,-39.47
-0.84,-1.97,-0.06,47.57,-38.03,-56.73
-0.97,-2.02,0.07,61.98,-48.72,-78.87
-0.94,-2.03,-0.0,73.28,-57.98,-92.82
-1.09,-2.23,0.05,87.13,-71.36,-110.67
-0.99,-2.53,0.03,109.53,-84.78,-133.79
-0.77,-2.6,-0.14,140.87,-79.8,-152.99
-0.79,-2.4,-0.11,164.46,-71.5,-175.44
-0.88,-2.13,-0.1,174.96,-70.9,-198.67
-1.04,-2.0,0.02,178.52,-81.91,-232.64
-0.89,-1.99,-0.04,180.79,-87.89,-263.94
-0.97,-1.92,-0.03,186.14,-91.53,-299.85
-0.94,-1.87,-0.06,191.5,-96.31,-330.35
-0.83,-1.64,-0.13,204.76,-89.74,-343.44
-0.89,-1.44,-0.08,223.4,-88.38,-342.09
-0.78,-1.19,-0.12,235.79,-89.11,-343.91
-0.85,-0.88,-0.11,229.15,-93.53,-356.29
-0.71,-0.74,-0.15,207.94,-95.82,-371.13
-0.69,-0.56,-0.15,181.59,-92.56,-389.73
-0.67,-0.58,-0.06,152.7,-92.98,-399.28
-0.54,-0.54,-0.1,128.44,-86.11,-406.6
-0.61,-0.71,0.05,107.92,-83.59,-409.71
-0.61,-0.98,0.03,108.76,-80.46,-417.08
-0.77,-0.98,0.12,113.16,-81.22,-419.95
-0.76,-1.21,0.09,133.89,-85.13,-423.63
-0.66,-0.93,-0.02,152.34,-80.49,-432.38
-0.7,-0.76,-0.04,163.66,-70.64,-431.66
-0.73,-0.34,-0.06,173.16,-60.18,-428.2
-0.78,0.25,-0.02,163.82,-58.52,-423.86
-0.71,0.72,0.02,144.93,-57.5,-423.01
-0.64,1.42,0.08,115.45,-63.48,-412.63
-0.4,1.89,0.15,77.94,-62.99,-383.59
-0.26,2.0,0.16,59.18,-62.7,-345.07
-0.11,2.02,0.24,54.37,-64.12,-299.02
0.04,1.78,0.14,72.44,-65.56,-257.71
0.23,1.77,0.0,98.98,-60.95,-222.78
0.4,1.82,-0.15,120.37,-48.11,-195.77
0.5,1.89,-0.24,135.07,-36.85,-177.31
0.53,2.15,-0.3,131.65,-20.7,-154.98
0.56,2.36,-0.24,108.5,-13.02,-121.82
0.64,2.44,-0.2,69.1,-7.71,-85.66
0.71,2.47,-0.15,26.38,-9.25,-36.7
0.76,2.23,-0.08,-14.69,-14.66,10.93
0.78,1.9,-0.09,-51.01,-18.76,57.13
0.84,1.47,-0.12,-73.16,-17.08,96.03
0.91,1.02,-0.15,-82.7,-9.54,122.06
0.89,0.66,-0.21,-84.21,1.89,129.95
0.85,0.48,-0.22,-75.91,16.26,133.33
0.86,0.46,-0.23,-47.69,32.78,149.15
0.88,0.75,-0.3,-4.73,55.15,194.81
0.83,1.4,-0.42,34.26,85.94,273.15
0.96,2.36,-0.54,44.9,125.88,366.73
0.89,3.67,-0.66,3.39,173.44,482.44
0.63,4.0,-0.74,-80.02,215.34,500.26
-0.08,4.0,-1.08,-188.15,257.54,500.26
-0.96,4.0,-1.62,-312.12,301.01,500.26
-1.98,4.0,-2.24,-426.41,336.85,500.26
-3.19,3.11,-2.77,-500.27,343.27,500.26
-3.96,1.92,-2.97,-500.27,313.8,500.26
-4.0,0.92,-3.09,-500.27,282.32,500.26
-4.0,-0.05,-2.6,-500.27,204.27,500.26
-4.0,-1.02,-2.24,-500.27,126.76,500.26
-4.0,-1.72,-2.01,-500.27,73.48,500.26
-3.65,-2.28,-1.65,-430.79,28.98,500.26
-3.32,-2.43,-1.48,-316.7,4.06,500.26
-3.02,-2.02,-1.33,-254.55,-0.14,500.26
-2.8,-1.9,-1.25,-245.57,8.53,453.83
-2.72,-2.07,-1.07,-267.98,22.98,368.89
-2.77,-2.54,-0.9,-280.81,27.94,288.93
-2.79,-3.36,-0.57,-251.86,11.15,227.16
-2.53,-4.0,-0.37,-169.33,-8.35,182.49
-2.17,-4.0,-0.24,-73.83,-28.61,137.36
-1.74,-3.76,-0.38,-4.17,-31.54,98.52
-1.54,-3.2,-0.46,31.63,-23.94,69.71
-1.2,-2.64,-0.55,42.08,-7.89,45.5
-0.86,-2.26,-0.55,39.02,4.52,27.59
-0.8,-2.01,-0.52,27.59,29.5,11.74
-0.79,-1.97,-0.44,24.08,36.02,-6.63
-0.83,-1.91,-0.39,31.11,37.22,-19.21
-0.84,-1.89,-0.32,48.37,28.9,-27.37
-0.84,-1.8,-0.32,70.38,19.39,-34.11
-0.78,-1.6,-0.34,87.07,13.82,-36.89
-0.71,-1.4,-0.36,98.87,10.52,-37.62
-0.6,-1.09,-0.4,96.99,12.96,-40.27
-0.53,-0.86,-0.37,82.21,17.25,-46.44
-0.53,-0.72,-0.32,61.86,21.57,-49.18
-0.52,-0.72,-0.25,46.78,23.88,-50.12
-0.54,-0.7,-0.19,33.77,21.6,-53.16
-0.53,-0.73,-0.16,23.45,19.22,-54.18
-0.54,-0.79,-0.14,22.17,16.5,-51.18
