acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.26,3.99,-0.12,-500.27,117.62,-284.84
0.27,4.0,-0.48,-500.27,106.9,-369.69
0.21,3.93,-1.0,-500.27,78.92,-466.85
0.09,3.07,-1.58,-500.27,18.61,-500.27
0.09,1.72,-2.14,-500.27,-52.09,-500.27
0.21,0.62,-2.25,-500.27,-114.56,-500.27
0.46,0.46,-2.25,-500.27,-170.76,-500.27
0.26,0.34,-2.41,-500.27,-225.66,-481.88
0.98,0.44,-2.79,-500.27,-220.37,-406.09
1.44,0.45,-2.77,-500.27,-192.29,-273.98
1.22,0.88,-2.44,-500.27,-195.34,-149.68
1.49,-0.21,-2.9,-500.27,-125.36,-114.58
0.76,-0.27,-2.33,-500.27,-38.73,-27.42
-0.3,-0.33,-1.7,-500.27,-31.91,1.36
-0.65,-0.46,-1.42,-500.27,-50.79,60.99
-0.81,-0.01,-1.23,-500.27,-79.5,88.87
-1.28,-2.15,-0.56,-457.95,-109.15,26.12
-0.9,-2.84,-0.54,-362.9,-140.37,19.91
-0.73,-2.78,-0.55,-234.29,-155.45,41.86
-0.45,-2.3,-0.76,-139.04,-138.4,33.83
-0.28,-1.45,-0.74,-110.18,-124.52,22.7
-0.09,-1.14,-0.74,-115.95,-94.78,12.02
-0.25,-1.15,-0.66,-152.53,-90.81,-10.53
-0.24,-1.44,-0.51,-161.82,-88.06,-21.19
-0.17,-2.25,-0.68,-126.29,-78.55,-22.58
0.14,-2.19,-0.7,-76.12,-57.07,-30.0
0.04,-2.03,-0.63,-26.24,-29.79,-27.05
0.11,-1.72,-0.6,6.26,-8.46,-21.56
0.03,-1.4,-0.54,24.03,1.05,-24.52
0.08,-1.23,-0.59,28.84,9.31,-27.59
0.07,-1.19,-0.56,32.7,21.42,-24.23
0.02,-1.26,-0.53,48.99,32.46,-14.76
-0.12,-1.18,-0.43,65.44,36.14,-5.1
-0.2,-1.04,-0.34,73.4,33.01,4.44
-0.24,-0.95,-0.29,71.1,28.76,9.79
-0.26,-0.91,-0.24,62.52,23.74,12.35
-0.24,-0.91,-0.25,55.21,18.47,7.83
-0.24,-0.92,-0.24,47.59,12.52,-0.92
-0.2,-0.91,-0.25,41.74,7.56,-8.61
-0.12,-0.91,-0.29,39.68,7.08,-10.29
-0.09,-0.88,-0.33,39.69,8.27,-10.66
-0.1,-0.85,-0.35,38.98,9.39,-10.73
-0.14,-0.78,-0.28,30.43,10.32,-13.83
-0.22,-0.82,-0.18,18.21,5.74,-15.86
-0.26,-0.91,-0.15,13.73,-1.59,-17.56
-0.31,-0.99,-0.1,10.85,-12.23,-19.73
-0.26,-0.99,-0.13,9.08,-19.69,-24.76
-0.19,-0.93,-0.16,6.81,-23.31,-26.66
-0.13,-0.87,-0.21,5.59,-23.79,-24.69
-0.09,-0.85,-0.24,6.44,-22.03,-19.27
-0.04,-0.85,-0.29,7.36,-18.08,-16.14
0.0,-0.83,-0.31,3.95,-9.45,-13.39
-0.02,-0.81,-0.31,-4.69,-0.35,-10.79
-0.07,-0.84,-0.28,-10.85,4.76,-7.39
-0.12,-0.93,-0.22,-9.74,6.4,-3.19
-0.16,-0.99,-0.21,-4.96,5.65,-0.18
