acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,-1.69,0.2,107.31,-39.34,-27.08
0.04,-1.66,0.21,119.47,-41.82,-41.74
0.06,-1.58,0.18,134.53,-43.31,-55.88
0.08,-1.43,0.13,151.51,-43.74,-64.02
0.06,-1.26,0.08,167.41,-46.66,-67.48
0.09,-1.12,0.03,181.23,-50.7,-69.75
0.14,-1.0,-0.04,193.25,-53.49,-70.48
0.26,-0.88,-0.14,205.23,-51.52,-67.78
0.28,-0.8,-0.22,217.21,-46.09,-66.82
0.24,-0.74,-0.26,228.23,-44.23,-66.79
0.3,-0.66,-0.37,237.25,-38.54,-66.54
0.38,-0.62,-0.5,246.82,-26.97,-65.08
0.42,-0.6,-0.65,250.13,-8.71,-64.68
0.45,-0.53,-0.78,250.13,15.36,-63.76
0.31,-0.47,-0.84,250.13,37.31,-65.14
0.22,-0.38,-0.89,250.13,54.06,-64.92
0.22,-0.34,-0.97,250.13,75.3,-54.59
0.2,-0.26,-1.04,250.13,96.39,-39.08
0.27,-0.08,-1.13,250.13,122.85,-23.09
0.28,-0.01,-1.2,250.13,150.56,-3.51
0.23,0.05,-1.2,250.13,177.6,8.99
0.08,-0.0,-1.11,250.13,196.6,11.06
0.04,0.05,-1.05,250.13,212.81,6.02
0.02,0.21,-1.0,250.13,230.27,-9.85
-0.05,0.58,-0.87,250.13,246.98,-29.25
-0.31,0.86,-0.58,242.18,250.13,-40.4
-0.54,0.88,0.02,197.69,250.13,-20.5
-0.84,1.19,0.29,179.72,238.21,-29.5
-0.97,1.33,0.68,148.05,207.69,-6.66
-0.93,1.28,0.94,120.49,203.57,22.07
-0.87,0.7,1.16,134.71,207.77,61.37
-0.73,0.56,1.26,158.44,217.61,83.4
-0.88,0.48,1.48,168.91,225.12,79.14
-0.64,0.61,1.41,173.16,232.21,77.09
-0.63,0.59,1.44,173.12,235.06,80.67
-0.82,0.68,1.58,164.74,222.85,76.88
-0.66,0.91,1.54,132.08,217.76,65.22
-0.8,0.59,1.65,105.09,205.61,44.75
-0.84,0.36,1.74,82.34,195.17,19.14
-0.83,0.15,1.83,78.31,181.0,-0.73
-0.8,0.13,1.88,85.27,169.42,-3.85
-0.76,0.19,1.93,96.56,161.97,12.35
-0.81,0.48,2.0,100.92,147.97,28.76
-0.86,0.66,2.0,93.32,123.37,45.27
-1.03,0.84,2.0,63.05,99.31,40.03
-1.15,1.03,2.0,13.67,70.94,24.52
-1.29,1.06,2.0,-42.98,37.24,7.24
-1.42,0.73,2.0,-90.72,4.21,-15.88
-1.42,0.38,2.0,-114.78,-30.85,-32.88
-1.26,0.24,2.0,-125.34,-53.54,-40.89
-1.14,0.12,2.0,-125.63,-70.99,-42.11
-1.08,0.17,1.99,-130.11,-81.63,-45.33
-1.2,0.24,1.94,-138.83,-99.71,-47.96
-1.23,0.33,1.82,-151.72,-119.78,-45.73
-1.22,0.39,1.66,-168.71,-139.53,-49.63
-1.19,0.47,1.49,-195.08,-156.66,-61.63
-1.2,0.46,1.34,-225.18,-178.41,-80.5
-1.11,0.36,1.13,-245.76,-196.67,-92.28
-1.08,0.33,0.98,-250.14,-213.97,-96.02
-1.01,0.5,0.79,-250.14,-230.62,-98.66
-1.0,0.68,0.66,-250.14,-249.84,-105.6
-0.97,0.88,0.47,-250.14,-250.14,-108.7
-0.84,0.89,0.25,-250.14,-250.14,-114.03
-0.66,0.87,-0.01,-250.14,-250.14,-128.39
-0.51,1.08,-0.24,-250.14,-250.14,-154.92
-0.32,1.12,-0.48,-250.14,-250.14,-177.82
-0.04,0.91,-0.75,-250.14,-250.14,-182.11
0.25,0.71,-0.93,-250.14,-250.14,-169.56
0.56,0.33,-1.06,-250.14,-240.55,-139.6
0.75,-0.07,-1.09,-250.14,-192.83,-100.26
0.61,-0.24,-0.93,-250.14,-151.98,-55.73
0.47,-0.49,-0.82,-250.14,-121.87,-9.47
0.35,-0.6,-0.68,-250.14,-100.13,18.37
0.22,-0.77,-0.57,-250.14,-92.35,27.98
0.27,-0.85,-0.53,-232.4,-78.63,39.84
0.37,-0.9,-0.5,-186.74,-65.64,40.56
0.3,-0.9,-0.39,-156.36,-55.23,32.26
0.37,-0.87,-0.39,-132.58,-40.63,24.33
0.4,-0.87,-0.37,-109.51,-26.08,17.79
0.36,-0.78,-0.34,-91.23,-11.78,18.88
0.21,-0.66,-0.27,-83.24,-4.17,22.98
0.08,-0.68,-0.22,-80.5,-4.08,33.05
0.02,-0.86,-0.19,-70.74,-5.35,47.59
0.01,-1.12,-0.16,-54.89,-6.8,58.99
0.05,-1.33,-0.15,-35.67,-7.62,59.11
0.19,-1.41,-0.16,-19.09,-2.53,48.35
0.26,-1.35,-0.17,-9.37,7.37,29.44
0.26,-1.21,-0.16,-11.15,16.48,9.5
0.23,-1.1,-0.13,-14.55,23.84,-1.64
0.16,-1.05,-0.1,-14.95,27.54,0.95
0.1,-1.08,-0.06,-8.67,26.96,13.76
0.12,-1.13,-0.05,3.81,26.29,30.79
0.17,-1.15,-0.06,14.74,27.1,40.98
0.19,-1.14,-0.04,19.6,28.69,40.75
0.22,-1.08,-0.06,17.15,32.85,31.57
0.17,-0.96,-0.02,2.89,35.85,15.66
0.11,-1.03,0.02,-10.26,34.83,0.49
0.1,-1.07,0.01,-14.92,33.86,-8.63
0.05,-1.1,0.04,-13.3,31.4,-8.49
-0.04,-1.09,0.09,-9.66,25.51,-3.39
