acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.51,-1.19,-0.13,11.16,-21.3,-12.09
-0.51,-1.25,-0.14,16.7,-23.82,-15.22
-0.57,-1.35,-0.13,24.35,-29.48,-20.56
-0.62,-1.47,-0.11,35.25,-31.79,-26.08
-0.56,-1.56,-0.09,54.06,-40.64,-27.82
-0.8,-1.72,-0.01,74.12,-55.94,-37.53
-0.78,-1.84,-0.04,95.71,-71.22,-49.19
-0.84,-2.02,-0.05,117.91,-83.27,-65.88
-0.74,-2.13,-0.11,132.75,-91.91,-94.09
-0.54,-2.13,-0.25,143.65,-94.58,-126.4
-0.73,-2.2,-0.17,151.11,-102.24,-169.5
-0.71,-2.19,-0.25,158.82,-103.05,-205.5
-0.77,-2.23,-0.21,162.27,-101.86,-235.77
-0.78,-2.27,-0.21,172.72,-99.98,-255.48
-0.95,-2.3,-0.08,191.79,-100.87,-273.42
-0.97,-2.31,-0.11,212.98,-104.67,-282.7
-0.94,-2.25,-0.11,234.2,-104.34,-293.68
-1.0,-2.14,-0.16,252.41,-107.3,-309.86
-1.05,-1.97,-0.13,256.69,-111.01,-333.1
-1.14,-1.78,-0.13,252.37,-117.15,-357.1
-0.57,-1.98,-0.42,283.94,-95.51,-356.6
-1.12,-1.34,-0.0,272.7,-126.27,-370.27
-1.29,-1.45,-0.07,273.76,-138.9,-394.61
-1.23,-1.19,-0.13,271.4,-143.54,-411.91
-1.24,-1.05,-0.11,276.08,-144.63,-423.53
-1.26,-0.88,-0.19,303.07,-149.11,-412.6
-1.13,-0.51,-0.26,321.82,-143.15,-382.02
-1.01,-0.23,-0.35,337.45,-137.85,-348.38
-0.92,0.1,-0.37,334.89,-139.95,-326.84
-0.82,0.33,-0.39,315.3,-145.19,-315.74
-0.69,0.48,-0.42,289.27,-152.4,-317.28
-0.57,0.58,-0.43,261.45,-160.38,-327.05
-0.38,0.67,-0.51,238.75,-154.35,-327.77
-0.23,0.8,-0.52,222.14,-141.21,-326.12
-0.23,0.8,-0.56,214.81,-136.11,-319.15
-0.11,0.98,-0.63,208.76,-132.75,-311.98
0.04,1.18,-0.71,201.48,-126.02,-294.17
0.22,1.39,-0.83,191.27,-114.23,-279.48
0.36,1.61,-0.89,175.66,-106.06,-274.81
0.49,1.96,-0.94,143.16,-98.84,-268.5
0.69,2.46,-0.97,97.74,-90.35,-244.66
0.85,2.82,-0.87,42.46,-77.24,-194.85
0.9,2.92,-0.8,-8.37,-67.69,-140.4
1.04,2.82,-0.81,-54.58,-48.64,-73.86
1.01,2.54,-0.8,-89.89,-27.08,-11.63
1.01,2.19,-0.74,-120.06,-6.87,30.95
0.95,1.91,-0.72,-145.15,14.05,62.58
0.88,1.73,-0.67,-164.53,36.31,95.97
0.81,1.66,-0.6,-180.2,54.2,128.66
0.76,1.65,-0.57,-199.71,72.82,164.52
0.65,1.7,-0.57,-226.4,90.72,202.79
0.52,1.66,-0.57,-261.25,100.05,234.79
0.33,1.59,-0.61,-305.21,100.96,250.73
0.16,1.52,-0.69,-349.74,98.18,274.92
-0.01,1.35,-0.79,-379.27,101.04,317.18
-0.13,1.18,-0.92,-392.18,111.86,369.85
-0.26,1.11,-1.08,-398.02,128.31,420.08
-0.48,1.03,-1.22,-408.31,144.09,456.49
-0.73,1.04,-1.38,-425.69,165.08,498.96
-1.16,1.03,-1.41,-452.15,185.37,500.26
-1.38,0.82,-1.75,-479.34,195.04,500.26
-1.75,0.31,-1.85,-499.51,182.69,500.26
-2.01,-0.23,-1.87,-500.27,166.38,500.26
-1.98,-0.43,-1.94,-500.27,169.4,500.26
-2.12,-0.8,-1.68,-492.37,160.93,500.26
-2.22,-0.92,-1.39,-439.44,157.27,500.26
-2.56,-0.71,-1.22,-389.07,141.4,500.26
-3.0,-0.41,-1.07,-408.0,96.69,500.26
-3.2,-1.05,-1.38,-414.5,36.61,485.22
-2.92,-0.75,-1.2,-435.71,18.56,469.86
-2.82,-1.73,-1.55,-435.28,-12.41,423.42
-2.56,-2.77,-1.45,-375.68,-21.88,389.71
-2.25,-3.34,-1.3,-298.87,-18.55,351.21
-1.94,-3.63,-1.1,-226.58,-7.65,310.55
-1.81,-3.51,-0.88,-167.8,-3.44,262.66
-1.65,-3.21,-0.79,-115.66,-8.55,220.49
-1.52,-2.85,-0.73,-74.4,-12.95,188.75
-1.42,-2.55,-0.78,-48.52,-22.9,155.71
-1.24,-2.35,-0.77,-41.66,-22.52,125.98
-1.14,-2.4,-0.71,-33.25,-20.41,94.4
-1.03,-2.48,-0.6,-8.64,-20.23,63.97
-0.99,-2.46,-0.53,18.17,-22.9,30.89
-0.95,-2.36,-0.51,46.34,-27.92,-0.58
-0.9,-2.14,-0.52,71.31,-29.45,-24.41
-0.82,-1.82,-0.53,88.46,-26.96,-38.05
-0.85,-1.62,-0.55,98.98,-28.79,-54.32
-0.77,-1.33,-0.56,102.4,-28.66,-62.6
-0.66,-1.03,-0.54,101.39,-18.15,-64.38
-0.72,-0.85,-0.49,95.4,-15.4,-63.25
-0.66,-0.75,-0.4,85.86,-13.68,-66.73
-0.61,-0.71,-0.37,77.21,-10.89,-66.24
-0.59,-0.71,-0.35,70.92,-8.63,-64.55
-0.6,-0.71,-0.29,67.13,-7.5,-63.79
-0.61,-0.68,-0.25,63.08,-9.28,-64.09
-0.56,-0.61,-0.24,56.23,-9.68,-63.31
-0.54,-0.55,-0.24,48.52,-9.15,-60.23
-0.53,-0.52,-0.22,39.13,-9.76,-55.13
-0.5,-0.54,-0.19,31.04,-9.21,-48.61
-0.46,-0.58,-0.19,25.92,-7.36,-40.18
-0.47,-0.63,-0.17,22.75,-6.95,-34.44
