acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.07,-1.45,0.1,33.84,-22.21,17.66
-0.08,-1.56,0.12,47.63,-28.62,12.5
-0.07,-1.67,0.11,66.18,-35.06,6.95
-0.12,-1.79,0.13,91.12,-42.17,1.73
-0.18,-1.92,0.14,124.1,-50.5,-0.82
-0.16,-1.98,0.11,164.28,-58.17,0.56
-0.17,-1.94,0.04,205.27,-64.06,5.11
-0.24,-2.0,0.02,250.13,-72.32,15.11
-0.25,-2.0,-0.05,250.13,-82.75,24.27
-0.28,-2.0,-0.11,250.13,-93.75,29.56
-0.29,-2.0,-0.24,250.13,-107.13,40.22
-0.29,-2.0,-0.42,250.13,-120.36,53.66
-0.25,-2.0,-0.75,250.13,-131.79,70.99
-0.06,-2.0,-1.16,250.13,-132.05,79.71
0.05,-1.56,-1.48,250.13,-124.52,74.87
0.12,-1.22,-1.58,250.13,-115.53,56.59
0.22,-1.29,-1.66,250.13,-99.91,25.79
0.23,-1.55,-1.65,250.13,-80.63,-0.69
0.16,-1.87,-1.69,250.13,-59.15,-24.63
0.2,-1.98,-1.87,250.13,-35.55,-24.02
0.23,-1.87,-2.0,250.13,-7.73,-7.87
0.1,-1.44,-2.0,250.13,15.4,-7.38
-0.16,-1.11,-2.0,250.13,22.77,-34.88
-0.23,-0.86,-1.99,250.13,29.41,-73.93
-0.24,-0.58,-1.96,250.13,41.27,-115.3
-0.42,-0.19,-1.86,250.13,49.61,-166.14
-0.59,0.36,-1.69,250.13,44.21,-215.65
-0.76,0.62,-1.57,250.13,46.4,-250.14
-0.68,1.16,-1.28,250.13,31.02,-250.14
-0.57,1.36,-1.28,250.13,25.25,-230.45
-0.5,2.0,-1.17,250.13,21.71,-221.94
-0.33,2.0,-1.12,250.13,24.33,-226.24
-0.33,2.0,-1.09,250.13,42.08,-226.34
-0.62,2.0,-0.93,232.61,57.54,-210.62
-0.77,2.0,-0.65,202.57,55.4,-180.25
-1.05,2.0,-0.46,160.49,61.27,-138.22
-1.07,2.0,-0.29,98.37,49.08,-83.92
-1.03,2.0,-0.14,21.1,27.82,-37.36
-0.97,2.0,0.11,-57.92,6.14,-5.96
-0.53,2.0,0.0,-117.85,-4.43,15.24
-0.3,2.0,0.0,-150.52,-4.87,33.14
-0.15,2.0,0.16,-156.95,-1.58,47.6
-0.09,2.0,0.29,-152.5,5.8,62.48
-0.12,2.0,0.43,-154.11,7.25,71.18
-0.28,2.0,0.56,-170.73,2.82,68.3
-0.44,2.0,0.63,-206.33,-9.25,63.53
-0.5,2.0,0.59,-246.69,-22.49,61.97
-0.67,2.0,0.58,-250.14,-42.26,58.22
-0.72,1.98,0.46,-250.14,-55.39,54.01
-0.73,1.75,0.37,-250.14,-74.95,51.82
-0.68,1.47,0.25,-250.14,-90.13,48.34
-0.63,1.23,0.16,-250.14,-99.72,44.79
-0.58,1.02,0.05,-250.14,-110.89,38.02
-0.57,0.98,-0.04,-250.14,-123.28,25.35
-0.53,0.9,-0.17,-250.14,-136.22,12.27
-0.54,0.87,-0.31,-250.14,-152.44,-10.26
-0.6,1.07,-0.42,-250.14,-176.81,-45.15
-0.55,1.01,-0.73,-250.14,-204.08,-74.47
-0.35,0.87,-1.02,-250.14,-226.87,-91.3
-0.17,0.67,-1.27,-250.14,-241.61,-105.49
0.05,0.52,-1.53,-250.14,-250.14,-117.69
0.26,0.54,-1.74,-250.14,-250.14,-128.12
0.34,0.52,-1.86,-250.14,-248.91,-126.78
0.58,0.44,-2.0,-250.14,-239.08,-114.89
0.73,0.41,-2.0,-250.14,-219.47,-95.27
0.9,0.17,-2.0,-250.14,-189.11,-41.62
0.93,0.03,-2.0,-250.14,-148.82,24.53
0.81,-0.1,-2.0,-250.14,-111.24,95.77
0.65,-0.14,-1.89,-250.14,-76.71,144.41
0.39,-0.08,-1.77,-250.14,-54.47,163.37
0.14,-0.28,-1.68,-250.14,-38.18,164.32
-0.19,-0.99,-1.46,-250.14,-36.59,147.63
-0.39,-1.8,-1.25,-250.14,-45.06,134.85
-0.37,-2.0,-1.06,-250.14,-49.82,135.08
-0.32,-2.0,-0.91,-247.9,-45.5,138.9
-0.36,-2.0,-0.77,-171.36,-39.18,135.59
-0.42,-2.0,-0.6,-113.21,-34.82,120.8
-0.2,-2.0,-0.64,-74.05,-24.77,98.44
-0.02,-2.0,-0.54,-40.63,-9.37,69.5
0.08,-2.0,-0.41,-3.72,8.55,43.37
0.09,-2.0,-0.3,32.75,15.26,18.41
0.13,-2.0,-0.19,59.78,15.92,10.63
0.17,-1.8,-0.14,79.37,23.92,11.86
0.49,-1.12,-0.42,76.84,7.43,-4.55
-0.28,-0.65,0.39,70.73,19.99,7.5
0.27,-0.88,-0.06,52.15,15.28,-5.5
0.27,-0.92,-0.08,41.53,18.66,-2.5
0.32,-0.94,-0.14,41.89,15.24,-0.16
0.29,-0.93,-0.16,42.97,17.84,1.37
0.18,-0.87,-0.11,39.37,17.6,5.82
0.22,-0.88,-0.16,38.85,16.01,8.34
0.22,-0.88,-0.15,39.38,18.28,13.79
0.22,-0.77,-0.19,27.02,21.47,9.1
0.17,-0.73,-0.16,3.21,23.35,-3.14
0.14,-0.91,-0.13,-7.98,23.53,-7.66
0.13,-1.1,-0.12,-1.89,24.8,-3.22
0.07,-1.16,-0.07,9.4,23.88,2.37
0.02,-1.08,-0.03,14.74,20.37,3.79
0.02,-1.01,-0.03,12.05,16.0,2.75
0.04,-1.02,-0.03,10.79,13.85,2.99
