acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-1.34,-0.14,24.96,-9.08,18.23
-0.02,-1.45,-0.14,48.5,-8.46,33.56
-0.02,-1.49,-0.13,74.9,-10.11,43.59
0.05,-1.5,-0.15,97.73,-9.91,47.97
0.09,-1.49,-0.16,118.98,-6.44,48.18
0.11,-1.43,-0.19,137.1,-0.18,45.66
-0.03,-1.38,-0.14,151.73,-0.14,43.45
-0.07,-1.35,-0.14,163.68,-6.72,40.9
-0.06,-1.36,-0.13,177.34,-10.35,40.7
-0.05,-1.4,-0.13,197.5,-9.5,51.6
0.04,-1.42,-0.17,224.21,-1.19,64.93
0.08,-1.29,-0.2,246.38,10.03,72.5
0.02,-1.12,-0.17,257.13,13.48,69.98
0.02,-1.03,-0.16,260.11,12.44,59.47
0.06,-0.98,-0.15,259.56,12.82,46.67
0.07,-0.96,-0.13,259.07,18.18,32.11
-0.02,-1.09,-0.01,267.56,19.63,29.34
0.06,-1.13,-0.04,285.19,27.5,36.2
0.1,-1.05,-0.07,304.11,42.2,48.37
0.11,-0.88,-0.12,315.92,54.61,61.83
0.1,-0.68,-0.1,312.17,67.39,64.81
0.02,-0.58,-0.02,302.18,72.55,62.09
-0.02,-0.44,0.04,285.97,75.18,54.14
-0.17,-0.37,0.18,268.02,68.84,43.79
-0.12,-0.51,0.23,267.92,68.49,66.12
-0.03,-0.59,0.24,281.5,74.98,83.44
0.01,-0.56,0.22,292.9,84.0,95.85
-0.02,-0.53,0.22,301.74,91.83,109.71
-0.03,-0.49,0.21,310.67,95.97,110.52
-0.11,-0.28,0.21,306.14,95.25,97.6
-0.12,-0.01,0.23,281.69,96.18,80.81
-0.16,-0.07,0.28,263.69,99.19,75.18
-0.23,-0.25,0.32,260.63,99.83,65.33
-0.26,-0.26,0.32,262.99,102.03,62.29
-0.21,-0.19,0.24,268.66,111.27,71.37
-0.28,-0.11,0.18,274.09,118.58,87.54
-0.3,-0.0,0.12,277.18,121.24,98.34
-0.48,0.27,0.07,259.69,112.78,73.13
-0.67,0.46,0.14,225.4,88.7,35.21
-0.64,0.55,0.13,188.41,71.56,2.2
-0.51,0.63,0.13,154.06,61.74,-24.44
-0.44,0.67,0.12,123.76,58.37,-31.39
-0.4,0.62,0.14,101.48,62.06,-25.48
-0.36,0.53,0.1,86.84,69.4,-13.11
-0.35,0.36,0.16,77.82,77.36,-4.96
-0.35,0.24,0.25,69.11,84.92,-11.51
-0.48,0.2,0.33,61.21,87.05,-20.37
-0.49,0.18,0.38,52.38,84.63,-33.68
-0.56,0.24,0.4,38.89,81.01,-55.27
-0.57,0.26,0.39,22.11,75.33,-67.39
-0.61,0.08,0.38,15.02,73.95,-73.51
-0.51,-0.11,0.41,24.15,81.27,-73.27
-0.53,-0.0,0.44,35.01,90.17,-76.34
-0.59,0.31,0.48,34.44,97.01,-72.24
-0.71,0.54,0.54,20.67,102.64,-54.35
-0.79,0.57,0.65,6.17,103.79,-34.73
-0.91,0.46,0.75,-6.05,101.37,-21.92
-0.98,0.31,0.85,-15.73,93.3,-25.47
-1.0,0.24,0.9,-24.41,80.61,-41.47
-1.05,0.13,0.97,-28.96,72.49,-60.2
-1.01,0.09,1.06,-24.18,64.46,-61.97
-1.01,0.04,1.15,-16.84,64.06,-59.18
-1.09,0.06,1.21,-4.44,60.9,-42.4
-1.08,0.17,1.23,2.5,58.79,-23.34
-1.15,0.25,1.25,2.03,51.86,-7.27
-1.24,0.28,1.29,-4.03,40.03,-1.13
-1.33,0.32,1.32,-16.31,21.5,-5.5
-1.36,0.36,1.31,-34.03,-0.84,-16.24
-1.34,0.32,1.28,-51.36,-21.34,-29.36
-1.3,0.21,1.26,-62.96,-38.56,-37.34
-1.2,0.1,1.23,-64.73,-49.31,-37.74
-1.13,0.08,1.18,-64.08,-56.26,-34.49
-1.07,0.08,1.11,-65.34,-60.73,-32.84
-1.04,0.15,1.05,-73.25,-66.69,-38.43
-1.0,0.24,0.98,-90.32,-73.95,-47.68
-0.93,0.24,0.9,-108.47,-80.56,-53.73
-0.91,0.23,0.83,-127.44,-86.35,-55.68
-0.98,0.14,0.82,-140.05,-95.98,-50.95
-0.96,0.11,0.77,-149.66,-107.65,-50.14
-0.88,0.17,0.7,-165.31,-116.58,-54.72
-0.84,0.18,0.64,-189.11,-124.96,-69.69
-0.78,0.14,0.59,-216.63,-131.63,-89.74
-0.71,0.01,0.56,-238.2,-136.21,-103.82
-0.58,-0.19,0.52,-244.37,-135.21,-111.4
-0.52,-0.26,0.47,-241.98,-130.35,-108.98
-0.66,-0.31,0.45,-237.62,-128.47,-84.82
-0.71,-0.28,0.41,-235.71,-131.94,-62.98
-0.69,-0.13,0.37,-241.95,-138.9,-59.92
-0.64,0.06,0.28,-271.83,-152.02,-81.47
-0.47,-0.03,0.14,-309.1,-158.31,-98.72
-0.4,-0.37,0.13,-325.73,-162.41,-120.09
-0.27,-0.61,0.11,-320.69,-159.04,-130.47
-0.18,-0.66,0.09,-307.91,-145.56,-123.47
-0.15,-0.61,0.08,-294.5,-131.31,-106.67
-0.18,-0.54,0.05,-287.19,-119.82,-95.54
-0.28,-0.61,0.09,-280.84,-119.89,-95.83
-0.23,-0.76,0.11,-270.63,-127.18,-117.21
-0.04,-0.84,0.06,-255.51,-124.03,-130.31
0.04,-0.83,0.03,-240.4,-110.63,-133.1
0.02,-0.79,0.05,-226.72,-98.27,-128.37
