acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.98,-0.14,-51.6,-23.51,-8.79
0.01,-1.04,-0.15,-46.15,-25.88,-3.66
0.04,-1.11,-0.15,-38.6,-27.79,-0.27
0.12,-1.2,-0.19,-26.55,-25.3,5.02
0.13,-1.28,-0.17,-9.3,-21.51,9.56
0.2,-1.31,-0.22,8.81,-14.87,11.42
0.17,-1.32,-0.2,32.21,-8.7,19.69
0.13,-1.29,-0.21,56.53,-5.44,28.41
0.14,-1.27,-0.22,81.08,-2.5,38.58
0.14,-1.26,-0.22,107.27,2.76,52.11
0.18,-1.25,-0.25,135.31,9.34,61.18
0.25,-1.18,-0.29,160.92,20.92,68.52
0.28,-1.11,-0.3,181.92,34.14,69.44
0.28,-1.07,-0.3,196.06,44.0,63.95
0.29,-1.08,-0.27,211.45,55.4,54.79
0.21,-1.12,-0.23,233.33,66.9,50.55
0.1,-1.16,-0.18,263.79,76.32,53.6
0.05,-1.15,-0.16,299.16,85.33,63.59
-0.02,-1.07,-0.16,332.52,94.31,78.18
-0.02,-0.99,-0.14,362.99,105.27,102.35
-0.03,-0.85,-0.15,386.31,118.58,130.52
-0.02,-0.76,-0.17,409.82,128.15,154.95
0.05,-0.71,-0.2,429.56,133.82,163.5
0.13,-0.64,-0.23,443.1,140.09,164.73
0.17,-0.46,-0.31,443.89,152.93,162.89
0.1,-0.33,-0.34,432.73,165.54,156.89
0.07,-0.28,-0.33,411.08,172.46,142.92
-0.08,0.1,-0.23,387.27,186.32,157.88
-0.34,0.04,-0.02,362.76,175.07,154.96
-0.47,-0.04,0.1,349.88,158.95,156.98
-0.49,-0.11,0.2,350.38,149.31,174.67
-0.39,-0.15,0.18,358.23,143.88,193.97
-0.33,-0.11,0.15,363.77,143.02,203.21
-0.31,-0.03,0.11,362.78,140.96,201.54
-0.25,0.04,0.02,356.37,140.87,183.34
-0.3,0.47,-0.04,317.77,138.02,124.43
-0.5,0.83,0.0,246.02,125.8,45.19
-0.9,0.94,0.18,173.62,102.67,-12.81
-1.24,0.74,0.45,129.76,70.09,-22.38
-1.17,0.47,0.57,122.95,49.83,-3.39
-0.85,0.39,0.48,127.22,51.1,20.55
-0.53,0.49,0.36,118.37,71.16,34.34
-0.54,0.45,0.34,105.59,86.72,36.78
-0.64,0.23,0.47,103.39,91.28,33.27
-0.75,-0.01,0.56,118.72,94.82,34.73
-0.83,0.04,0.63,140.23,95.97,47.36
-0.71,0.29,0.55,147.27,103.15,52.75
-0.73,0.59,0.51,125.95,103.97,42.47
-0.92,0.47,0.62,109.01,96.96,41.91
-0.88,0.24,0.71,113.13,98.43,50.17
-0.86,0.1,0.78,124.69,99.73,54.55
-0.91,0.14,0.79,130.26,94.46,38.81
-1.04,0.4,0.83,115.07,79.42,1.15
-1.09,0.72,0.85,84.61,64.55,-27.5
-1.09,0.88,0.9,52.5,53.85,-34.79
-1.07,0.83,0.98,26.85,48.27,-32.41
-1.06,0.71,1.05,11.59,44.27,-25.71
-1.09,0.64,1.1,1.19,39.79,-21.95
-1.16,0.63,1.13,-13.77,31.39,-25.68
-1.21,0.56,1.17,-28.92,19.1,-34.98
-1.29,0.57,1.21,-47.54,2.0,-54.87
-1.26,0.63,1.18,-72.21,-16.4,-78.75
-1.23,0.62,1.17,-95.33,-30.56,-94.34
-1.31,0.52,1.15,-105.82,-41.92,-93.22
-1.32,0.42,1.16,-105.31,-53.62,-77.95
-1.25,0.51,1.09,-111.19,-61.25,-67.89
-1.25,0.54,1.02,-128.43,-73.15,-69.02
-1.22,0.56,0.97,-155.76,-88.69,-85.82
-1.16,0.48,0.91,-182.87,-103.59,-107.95
-1.02,0.45,0.8,-209.71,-114.32,-133.73
-0.87,0.36,0.7,-235.54,-117.92,-154.69
-0.88,0.26,0.63,-255.39,-116.73,-164.29
-0.95,0.21,0.62,-266.7,-119.63,-151.68
-1.09,0.22,0.62,-273.21,-132.69,-130.09
-1.09,0.17,0.54,-280.31,-148.82,-98.79
-1.01,0.14,0.47,-299.98,-167.21,-128.98
-0.84,0.16,0.33,-327.83,-178.9,-152.18
-0.73,0.08,0.24,-353.97,-184.41,-166.49
-0.7,-0.05,0.2,-368.08,-187.45,-165.05
-0.58,-0.16,0.14,-374.6,-187.21,-158.85
-0.41,-0.26,0.07,-379.71,-179.98,-157.74
-0.3,-0.29,0.0,-384.08,-171.18,-163.91
-0.34,-0.41,0.03,-382.73,-173.59,-167.15
-0.27,-0.51,0.04,-372.56,-173.59,-163.59
-0.18,-0.67,-0.01,-356.43,-171.57,-163.98
0.15,-0.64,-0.01,-347.95,-146.85,-177.45
0.13,-0.69,-0.16,-343.54,-110.76,-164.46
-0.17,-0.71,0.02,-336.12,-114.99,-167.62
-0.17,-0.73,0.03,-321.69,-128.84,-165.07
-0.06,-0.83,0.02,-306.46,-123.83,-158.63
-0.15,-0.95,0.1,-286.46,-116.0,-144.24
-0.18,-1.09,0.11,-259.82,-114.96,-133.25
-0.11,-1.19,0.09,-222.08,-106.84,-112.21
-0.1,-1.26,0.1,-179.01,-96.12,-90.0
-0.03,-1.24,0.09,-141.16,-83.83,-82.43
-0.03,-1.1,0.08,-121.91,-79.95,-94.76
-0.02,-0.97,0.02,-112.7,-80.05,-105.01
-0.01,-0.94,-0.02,-105.62,-77.83,-110.85
0.05,-0.96,-0.06,-93.47,-66.98,-103.65
0.02,-0.99,-0.08,-77.16,-57.24,-95.19
