acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.21,-0.9,0.24,-1.5,0.95,0.78
0.2,-0.9,0.24,-1.19,0.89,0.99
0.21,-0.9,0.22,-2.21,0.92,1.01
0.22,-0.91,0.23,-2.09,1.25,1.01
0.21,-0.92,0.24,-1.73,1.73,1.11
0.21,-0.91,0.25,-2.02,2.03,0.82
0.21,-0.93,0.25,-0.58,2.38,0.35
0.2,-0.9,0.26,-0.14,2.84,0.75
0.2,-0.89,0.26,-2.02,2.44,0.4
0.19,-0.91,0.25,-2.08,2.06,0.4
0.2,-0.91,0.27,-1.71,1.71,0.66
0.2,-0.93,0.25,-1.34,1.08,-0.31
0.21,-0.92,0.26,-1.11,0.89,-0.44
0.19,-0.92,0.26,-0.81,0.44,0.06
0.21,-0.92,0.24,0.06,0.75,1.02
0.2,-0.91,0.24,0.03,0.92,1.39
0.2,-0.91,0.24,-0.17,0.98,2.0
0.2,-0.91,0.24,-0.66,0.75,2.12
0.21,-0.92,0.24,-0.84,0.66,1.82
0.22,-0.93,0.24,-0.05,0.96,1.48
0.21,-0.91,0.23,0.32,1.42,1.18
0.21,-0.91,0.24,0.09,1.24,0.76
0.21,-0.9,0.23,-0.55,1.22,0.17
0.21,-0.9,0.22,-1.82,1.13,-0.02
0.21,-0.89,0.23,-2.31,1.04,0.17
0.21,-0.92,0.24,-1.8,1.25,0.67
0.2,-0.91,0.24,-1.39,1.51,1.04
0.21,-0.91,0.23,-1.36,1.63,0.85
0.21,-0.9,0.24,-2.23,1.73,1.02
0.21,-0.91,0.24,-2.93,1.69,0.75
0.2,-0.92,0.24,-2.4,2.0,1.04
0.19,-0.91,0.24,-1.98,1.59,1.1
0.19,-0.92,0.25,-1.07,1.98,1.51
0.21,-0.91,0.25,-0.58,2.06,1.31
0.2,-0.91,0.26,-0.43,2.0,1.76
0.2,-0.91,0.25,-0.32,1.66,2.09
0.21,-0.9,0.25,-0.4,2.06,2.44
0.2,-0.91,0.25,-0.49,2.66,1.89
0.2,-0.9,0.26,-0.56,3.07,2.63
0.19,-0.9,0.26,-0.26,2.52,3.18
0.2,-0.92,0.25,0.93,2.53,3.79
0.2,-0.91,0.24,0.12,2.55,3.16
0.21,-0.9,0.24,-1.94,1.44,0.96
0.21,-0.9,0.24,-3.18,1.48,-0.12
0.2,-0.9,0.25,-6.47,-2.18,-4.96
0.23,-0.9,0.27,-2.72,2.11,0.52
0.2,-0.92,0.26,-1.95,1.27,-0.69
0.21,-0.93,0.24,-1.54,1.95,0.09
0.21,-0.9,0.24,-1.95,1.77,-0.05
0.21,-0.91,0.24,-2.35,1.8,-0.56
0.2,-0.91,0.24,-3.16,1.79,-1.25
0.2,-0.92,0.24,-2.85,2.08,-0.89
0.19,-0.92,0.26,-2.14,2.03,-0.56
0.19,-0.92,0.27,-1.19,1.92,-0.03
0.19,-0.92,0.26,-0.63,1.86,0.69
0.19,-0.92,0.27,-0.4,1.62,0.21
0.19,-0.91,0.26,-1.21,0.96,0.09
0.2,-0.91,0.26,-1.27,1.27,0.46
0.2,-0.91,0.24,-1.53,1.3,0.23
0.19,-0.89,0.24,-2.08,1.34,0.03
0.19,-0.9,0.25,-2.67,0.9,0.23
0.2,-0.91,0.24,-2.49,0.49,0.18
0.2,-0.89,0.25,-2.85,0.29,0.73
0.19,-0.89,0.25,-3.05,0.06,1.5
0.21,-0.91,0.25,-3.57,-0.08,1.01
0.22,-0.92,0.23,-3.74,-0.15,0.0
0.21,-0.91,0.23,-2.66,0.7,0.9
0.21,-0.92,0.24,-1.4,1.15,2.34
0.21,-0.91,0.24,-1.51,1.08,2.0
0.22,-0.92,0.24,-2.11,1.33,1.4
0.22,-0.92,0.23,-2.38,1.59,-0.38
0.19,-0.9,0.25,-3.1,1.27,-0.56
0.21,-0.92,0.25,-2.41,1.94,0.81
0.2,-0.92,0.26,-1.57,1.89,0.99
0.2,-0.9,0.24,-2.43,1.69,1.04
0.2,-0.91,0.25,-3.69,1.25,0.35
0.2,-0.92,0.26,-3.05,1.91,1.13
0.2,-0.92,0.27,-1.63,1.92,1.62
0.18,-0.92,0.26,-1.62,1.33,1.53
0.19,-0.91,0.25,-2.08,0.69,0.98
0.2,-0.91,0.24,-2.99,1.31,1.3
0.2,-0.89,0.25,-4.23,0.93,0.95
0.2,-0.91,0.26,-3.88,1.07,1.73
0.2,-0.92,0.26,-1.91,1.22,3.21
0.2,-0.9,0.25,-1.4,0.84,2.79
0.2,-0.89,0.23,-3.69,0.46,2.14
0.21,-0.91,0.24,-5.3,-0.03,0.98
0.21,-0.93,0.24,-4.96,0.11,0.14
0.19,-0.93,0.25,-3.28,-0.38,0.81
0.2,-0.93,0.25,-1.21,0.27,1.25
0.21,-0.91,0.23,-0.72,1.05,1.54
0.21,-0.91,0.22,-1.89,1.34,1.42
0.2,-0.92,0.25,-2.96,1.27,0.9
0.21,-0.93,0.24,-2.24,1.08,-0.26
0.19,-0.93,0.25,-2.32,1.42,-0.41
0.2,-0.92,0.26,-1.18,1.51,-0.53
0.17,-0.91,0.25,-1.07,1.4,-0.56
0.18,-0.89,0.24,-2.63,0.85,-0.21
0.17,-0.9,0.25,-3.13,0.27,1.04
0.19,-0.9,0.25,-2.96,0.69,2.34
