acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.1,-1.82,-0.23,196.77,-48.63,-29.17
-0.05,-1.8,-0.36,227.49,-51.4,-29.15
0.0,-1.81,-0.47,250.13,-50.05,-23.01
0.02,-1.85,-0.57,250.13,-52.7,-14.82
0.16,-1.9,-0.76,250.13,-47.02,-5.99
0.22,-2.0,-0.92,250.13,-39.79,0.44
0.27,-2.0,-1.12,250.13,-25.81,1.5
0.34,-2.0,-1.33,250.13,-11.8,-8.03
0.41,-1.85,-1.49,250.13,9.48,-24.96
0.39,-1.66,-1.65,250.13,32.04,-35.35
0.31,-1.32,-1.74,250.13,53.44,-43.22
0.21,-1.09,-1.73,250.13,69.66,-47.57
0.19,-0.75,-1.73,250.13,84.99,-56.74
0.12,-0.6,-1.68,250.13,97.61,-65.59
0.11,-0.52,-1.63,250.13,107.99,-71.92
0.11,-0.46,-1.64,250.13,121.54,-75.26
0.01,-0.27,-1.61,250.13,136.94,-77.14
-0.1,-0.06,-1.55,250.13,151.63,-85.76
-0.02,0.02,-1.83,250.13,171.56,-95.19
-0.46,0.86,-1.3,250.13,158.5,-125.24
-0.77,1.61,-0.92,250.13,154.06,-131.77
-0.97,2.0,-0.59,250.13,132.44,-129.5
-0.89,2.0,-0.42,250.13,116.31,-112.39
-0.75,2.0,-0.38,250.13,106.37,-98.11
-0.92,2.0,-0.24,250.13,87.15,-93.21
-0.93,2.0,-0.08,250.13,62.73,-75.27
-0.83,2.0,0.02,250.13,40.96,-55.42
-0.67,2.0,0.06,209.69,20.9,-42.07
-0.41,2.0,0.01,143.02,10.15,-35.37
-0.21,2.0,-0.04,85.23,12.41,-38.82
-0.11,2.0,-0.05,30.28,19.5,-44.24
-0.17,2.0,0.03,-24.72,22.42,-40.3
-0.24,2.0,0.09,-80.25,20.85,-32.71
-0.27,2.0,0.14,-138.11,16.15,-17.18
-0.26,2.0,0.11,-186.7,13.47,-5.69
-0.29,2.0,0.11,-232.97,13.1,-1.6
-0.32,2.0,0.1,-250.14,11.84,-3.94
-0.41,2.0,0.11,-250.14,6.36,-14.37
-0.47,2.0,0.11,-250.14,-3.76,-22.88
-0.56,2.0,0.07,-250.14,-15.53,-27.19
-0.65,2.0,0.04,-250.14,-31.27,-29.47
-0.77,1.91,-0.01,-250.14,-50.96,-22.92
-0.86,1.6,-0.12,-250.14,-74.99,-17.17
-0.89,1.32,-0.29,-250.14,-100.19,-12.92
-0.88,0.94,-0.47,-250.14,-125.52,-21.35
-0.86,0.7,-0.65,-250.14,-154.54,-40.79
-0.83,0.44,-0.83,-250.14,-189.29,-72.69
-0.77,0.21,-1.01,-250.14,-228.52,-113.82
-0.55,0.12,-1.27,-250.14,-250.14,-151.8
-0.19,0.03,-1.61,-250.14,-250.14,-181.65
0.25,-0.24,-1.88,-250.14,-250.14,-186.17
0.54,-0.66,-1.99,-250.14,-250.14,-148.94
0.68,-1.19,-1.89,-250.14,-243.09,-86.4
0.78,-1.61,-1.73,-250.14,-210.47,-10.27
0.48,-1.6,-1.36,-250.14,-181.92,58.82
0.53,-1.3,-1.23,-250.14,-157.44,96.95
0.54,-0.91,-1.15,-250.14,-136.76,90.22
0.65,-0.5,-1.18,-250.14,-114.92,58.65
0.75,-0.45,-1.23,-250.14,-84.89,29.47
0.68,-0.67,-1.2,-250.14,-56.1,18.3
0.47,-0.92,-1.1,-250.14,-34.13,27.34
0.22,-1.17,-0.94,-250.14,-24.81,38.94
0.05,-1.56,-0.77,-217.44,-23.71,56.31
-0.01,-1.97,-0.62,-161.22,-23.0,74.03
0.01,-2.0,-0.53,-105.77,-21.68,79.37
0.11,-2.0,-0.48,-66.34,-14.92,68.74
0.2,-1.85,-0.47,-49.05,-0.35,49.69
0.2,-1.66,-0.39,-51.57,12.6,20.1
0.15,-1.64,-0.32,-52.35,22.9,0.91
0.04,-1.62,-0.2,-44.24,29.42,-3.67
-0.1,-1.6,-0.06,-27.74,23.0,5.75
-0.04,-1.58,-0.12,-8.76,19.82,17.9
-0.08,-1.51,0.01,8.59,10.92,25.19
0.03,-1.42,-0.03,16.7,7.08,24.75
0.12,-1.41,-0.04,22.72,8.29,18.92
0.15,-1.35,-0.05,25.47,11.35,10.21
0.13,-1.23,-0.03,23.2,12.66,-0.48
0.14,-1.13,-0.04,18.06,13.22,-7.1
0.08,-1.07,-0.02,14.77,11.48,-7.61
0.08,-1.06,-0.0,14.84,8.16,-3.4
0.11,-1.03,-0.01,14.71,6.21,-0.05
0.13,-0.95,-0.04,10.57,5.51,-0.09
0.13,-0.92,-0.04,4.31,4.34,1.12
0.14,-0.99,-0.05,3.68,4.1,4.18
0.14,-1.0,-0.06,4.69,4.6,3.9
0.14,-0.94,-0.08,-0.46,4.89,-1.8
0.13,-0.97,-0.07,-6.68,5.69,-6.86
0.12,-1.05,-0.07,-4.71,7.05,-6.89
0.11,-1.09,-0.05,3.21,7.63,-3.89
0.08,-0.97,-0.05,6.79,5.42,-0.63
0.07,-0.85,-0.06,1.56,3.08,2.48
0.12,-0.92,-0.08,-1.8,3.09,4.55
0.13,-1.0,-0.08,1.95,4.77,7.91
0.11,-1.04,-0.05,8.97,5.93,10.9
0.1,-0.97,-0.04,13.84,6.5,10.33
0.11,-0.8,-0.06,4.14,6.27,3.57
0.1,-0.83,-0.05,-9.19,6.49,-2.6
0.1,-0.97,-0.04,-9.91,7.88,-1.9
0.08,-1.05,-0.03,-2.4,8.59,2.51
0.05,-0.98,-0.01,2.53,7.18,5.45
