acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-1.02,-0.09,-16.52,-27.37,-7.69
0.08,-1.0,-0.08,-15.3,-27.6,-4.66
0.08,-0.98,-0.11,-15.37,-28.67,-2.15
0.08,-0.99,-0.12,-15.47,-29.44,-0.37
0.05,-1.0,-0.1,-16.85,-32.26,-1.59
0.04,-1.04,-0.09,-17.79,-36.08,-4.21
0.05,-1.09,-0.1,-15.04,-38.2,-5.56
0.04,-1.14,-0.1,-9.53,-40.76,-5.83
0.07,-1.18,-0.12,-1.85,-42.58,-5.04
0.09,-1.22,-0.15,8.02,-43.21,-1.63
0.13,-1.29,-0.17,22.66,-43.05,6.12
0.22,-1.38,-0.21,42.73,-40.11,16.21
0.3,-1.42,-0.26,66.29,-32.37,30.08
0.34,-1.47,-0.27,95.79,-22.15,47.42
0.36,-1.45,-0.29,121.97,-13.31,57.07
0.36,-1.37,-0.3,142.05,-5.83,57.85
0.37,-1.34,-0.31,159.83,2.38,55.94
0.31,-1.26,-0.31,174.73,9.94,52.09
0.2,-1.34,-0.27,198.76,15.24,61.24
0.19,-1.32,-0.27,228.18,22.78,70.99
0.2,-1.27,-0.29,254.6,31.25,82.05
0.24,-1.21,-0.31,279.42,41.47,88.4
0.24,-1.15,-0.31,301.51,50.79,89.53
0.18,-1.1,-0.27,321.02,56.64,81.5
0.19,-0.97,-0.28,334.66,65.36,72.9
0.14,-0.81,-0.29,345.86,71.76,69.28
0.13,-0.62,-0.31,353.04,78.41,71.36
0.12,-0.54,-0.32,360.92,88.32,84.98
0.11,-0.51,-0.31,372.05,101.82,104.9
0.05,-0.54,-0.28,386.53,112.76,126.21
0.03,-0.56,-0.24,402.67,119.8,136.29
0.0,-0.4,-0.21,406.63,122.17,129.53
-0.0,-0.12,-0.21,391.5,124.11,115.66
-0.03,0.15,-0.19,363.82,123.31,99.42
-0.09,0.31,-0.14,328.2,123.11,88.82
-0.17,0.29,-0.03,293.83,123.95,78.9
-0.18,0.19,0.07,267.15,126.24,69.21
-0.18,0.03,0.16,251.24,129.63,56.52
-0.2,-0.03,0.22,241.97,132.55,43.8
-0.3,0.0,0.29,232.9,131.66,32.29
-0.35,0.13,0.32,218.37,128.03,19.92
-0.3,0.28,0.32,195.86,130.12,14.32
-0.35,0.33,0.35,170.55,132.67,8.99
-0.44,0.31,0.4,146.37,131.47,2.87
-0.53,0.34,0.42,121.01,127.48,-6.92
-0.54,0.25,0.46,98.49,126.41,-13.71
-0.55,0.1,0.57,88.27,127.62,-12.58
-0.5,-0.05,0.62,95.82,134.06,2.12
-0.51,-0.06,0.65,109.98,145.07,22.03
-0.59,0.04,0.66,117.21,151.04,32.0
-0.64,0.18,0.66,109.98,151.51,27.8
-0.75,0.2,0.72,93.91,145.37,14.76
-0.94,0.23,0.82,74.79,128.82,-0.99
-0.97,0.35,0.9,50.92,110.92,-15.31
-0.95,0.46,0.95,22.47,96.92,-24.72
-0.9,0.41,0.99,-2.17,90.47,-25.13
-0.9,0.22,1.05,-10.75,90.99,-12.66
-1.01,0.05,1.13,-8.02,97.08,3.65
-1.17,-0.02,1.28,2.66,81.18,9.98
-1.19,0.08,1.27,-3.91,71.05,-7.19
-1.36,0.27,1.32,-27.22,46.55,-37.74
-1.4,0.39,1.32,-61.47,23.51,-70.81
-1.46,0.38,1.36,-95.19,0.11,-92.37
-1.41,0.24,1.38,-117.86,-18.75,-100.73
-1.36,0.06,1.37,-126.53,-31.85,-95.19
-1.28,-0.12,1.33,-120.82,-39.79,-80.38
-1.26,-0.17,1.31,-110.43,-48.43,-63.77
-1.22,-0.08,1.23,-110.09,-61.21,-60.21
-1.15,0.12,1.11,-129.04,-79.07,-76.89
-1.04,0.23,0.99,-163.21,-96.4,-103.53
-0.93,0.2,0.9,-197.92,-111.53,-129.98
-0.85,0.04,0.82,-221.68,-122.47,-146.43
-0.79,-0.13,0.77,-231.6,-128.26,-151.08
-0.78,-0.19,0.73,-239.6,-129.66,-153.13
-0.87,-0.25,0.73,-247.69,-139.86,-156.49
-0.91,-0.24,0.68,-257.86,-158.32,-161.18
-0.84,-0.2,0.59,-275.15,-180.43,-179.33
-0.6,-0.31,0.48,-288.99,-195.62,-197.13
-0.29,-0.49,0.37,-287.28,-189.3,-194.85
-0.15,-0.6,0.33,-274.43,-173.8,-176.31
-0.15,-0.63,0.32,-260.11,-160.49,-154.87
-0.18,-0.64,0.31,-248.53,-156.15,-144.63
-0.16,-0.58,0.26,-246.75,-156.29,-145.13
-0.08,-0.59,0.18,-249.59,-152.47,-144.95
-0.05,-0.67,0.17,-246.34,-147.3,-141.88
-0.02,-0.78,0.16,-234.4,-138.27,-130.27
-0.03,-0.84,0.18,-219.1,-130.12,-119.48
-0.06,-0.87,0.21,-203.16,-126.03,-109.83
-0.08,-0.84,0.19,-189.31,-123.76,-103.02
-0.04,-0.82,0.13,-179.28,-120.08,-95.33
-0.01,-0.8,0.1,-171.94,-115.54,-91.4
0.04,-0.82,0.03,-165.57,-110.64,-86.7
0.14,-0.9,0.02,-156.76,-101.92,-85.6
0.19,-0.97,0.03,-145.53,-93.51,-87.36
0.21,-0.98,0.04,-134.24,-83.54,-88.98
0.17,-0.98,0.05,-120.67,-74.03,-85.77
0.04,-0.95,0.07,-106.64,-70.23,-77.3
-0.0,-0.91,0.07,-95.31,-71.68,-71.86
0.05,-0.9,0.02,-86.26,-71.73,-64.69
0.14,-0.89,-0.03,-76.76,-66.87,-59.42
