acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,-1.24,-0.37,72.96,-0.06,19.85
0.03,-1.24,-0.35,85.04,-0.92,23.6
0.01,-1.33,-0.34,101.62,-3.11,28.38
0.05,-1.49,-0.34,126.81,-3.91,37.56
-0.0,-1.63,-0.29,164.18,-4.99,50.03
0.08,-1.73,-0.33,208.38,-3.21,66.63
0.12,-1.71,-0.4,250.93,1.44,73.53
0.11,-1.59,-0.43,279.73,2.82,75.27
0.13,-1.52,-0.44,303.08,5.48,75.69
0.16,-1.45,-0.43,327.1,11.4,80.72
0.1,-1.43,-0.39,353.83,15.83,88.63
0.07,-1.38,-0.33,380.09,16.93,99.6
0.07,-1.3,-0.35,404.23,18.98,105.08
0.12,-1.12,-0.34,413.27,19.66,103.34
0.08,-1.05,-0.31,417.89,19.34,101.89
0.1,-1.03,-0.28,428.03,25.48,110.52
0.09,-1.01,-0.25,441.1,25.83,105.33
0.04,-0.96,-0.22,450.6,27.95,106.09
0.01,-0.87,-0.19,455.5,30.61,103.01
0.01,-0.94,-0.13,469.04,33.71,108.08
-0.02,-0.88,-0.15,488.79,39.01,114.06
0.07,-0.78,-0.15,500.26,45.79,126.41
0.09,-0.66,-0.19,500.26,51.68,121.62
0.08,-0.6,-0.19,500.26,55.31,113.57
0.09,-0.41,-0.2,500.26,65.18,115.34
0.02,-0.2,-0.2,500.26,73.83,116.82
-0.01,-0.15,-0.18,500.26,77.21,101.42
0.01,0.03,-0.2,494.47,81.25,84.03
-0.08,0.24,-0.18,465.71,81.69,64.53
-0.06,0.24,-0.13,445.88,85.16,53.18
-0.05,0.26,-0.16,435.18,92.05,41.1
-0.05,0.25,-0.14,431.24,101.98,37.91
-0.15,0.24,-0.11,430.6,110.9,30.27
-0.18,0.27,-0.14,431.66,117.91,25.13
-0.32,0.43,-0.17,419.76,120.72,6.29
-0.57,0.54,-0.09,401.27,112.99,-15.37
-0.56,0.58,-0.08,383.18,100.24,-44.32
-0.56,0.7,-0.15,361.02,92.93,-66.93
-0.48,0.92,-0.24,331.92,90.08,-91.62
-0.63,0.97,-0.16,295.95,86.37,-102.55
-0.63,0.69,-0.17,293.45,92.46,-102.69
-0.78,0.62,-0.21,303.79,98.56,-97.48
-0.73,0.78,-0.23,305.88,99.95,-101.95
-0.86,1.04,-0.29,290.72,95.89,-117.02
-0.86,1.4,-0.34,257.22,89.47,-127.11
-0.96,1.67,-0.35,209.56,84.0,-127.92
-0.99,1.74,-0.26,162.27,74.98,-123.51
-1.11,1.66,-0.14,127.4,63.73,-114.08
-1.2,1.66,-0.06,94.85,48.99,-101.27
-1.29,1.68,0.02,60.46,30.02,-90.08
-1.29,1.64,0.03,26.23,9.73,-85.02
-1.3,1.51,0.05,-2.34,-11.24,-79.53
-1.26,1.39,0.05,-21.18,-29.73,-73.21
-1.24,1.49,0.02,-44.47,-46.56,-67.08
-1.1,1.46,-0.01,-69.3,-56.11,-59.34
-1.09,1.44,-0.01,-93.24,-65.36,-52.52
-1.01,1.34,-0.04,-113.69,-68.0,-40.31
-0.98,1.19,-0.03,-127.94,-70.27,-35.5
-0.96,1.1,-0.01,-141.91,-71.34,-33.86
-0.96,1.05,0.01,-155.59,-73.74,-36.2
-0.97,0.98,0.03,-166.24,-75.04,-32.9
-0.98,0.9,0.09,-170.53,-77.6,-28.52
-0.99,0.92,0.13,-175.48,-81.65,-20.72
-1.0,0.93,0.15,-184.03,-86.99,-13.16
-1.0,0.97,0.17,-199.24,-92.11,-8.14
-1.04,0.86,0.21,-214.84,-105.21,-5.88
-1.0,0.73,0.21,-223.5,-115.82,-4.82
-0.95,0.77,0.19,-236.46,-124.23,-5.71
-0.91,0.76,0.17,-255.27,-135.15,-18.81
-0.85,0.78,0.15,-280.55,-143.97,-28.31
-0.81,0.82,0.14,-309.04,-152.49,-36.23
-0.76,0.74,0.1,-339.36,-159.74,-46.27
-0.72,0.84,0.05,-372.79,-169.36,-53.24
-0.68,0.86,-0.03,-409.85,-177.21,-55.91
-0.68,0.61,-0.08,-436.66,-188.34,-69.34
-0.61,0.44,-0.11,-457.5,-196.15,-76.06
-0.59,0.22,-0.15,-470.14,-202.98,-77.74
-0.5,-0.11,-0.09,-455.05,-204.96,-78.72
-0.47,-0.24,-0.02,-428.2,-202.52,-65.25
-0.43,-0.19,0.04,-403.02,-198.43,-46.47
-0.41,-0.06,0.01,-389.95,-196.08,-30.6
-0.34,0.06,-0.08,-399.33,-196.75,-32.96
-0.19,0.01,-0.19,-420.47,-193.36,-44.24
-0.12,-0.13,-0.23,-435.42,-183.79,-53.97
-0.04,-0.3,-0.24,-437.53,-176.41,-68.7
-0.06,-0.47,-0.16,-433.15,-168.93,-68.31
-0.08,-0.6,-0.14,-418.49,-163.02,-66.26
-0.08,-0.62,-0.11,-406.52,-159.4,-72.03
-0.06,-0.64,-0.12,-402.79,-161.39,-85.5
0.02,-0.62,-0.19,-403.34,-159.37,-91.62
-0.03,-0.59,-0.21,-405.01,-158.24,-94.9
0.05,-0.57,-0.26,-407.3,-156.34,-86.08
0.14,-0.7,-0.37,-395.68,-152.63,-83.47
0.19,-0.86,-0.37,-379.36,-141.18,-65.76
0.25,-0.94,-0.37,-359.86,-121.48,-50.35
0.24,-0.91,-0.41,-352.21,-110.2,-48.89
0.34,-0.99,-0.47,-344.09,-94.15,-45.57
0.27,-1.04,-0.45,-333.02,-86.38,-46.76
0.27,-1.12,-0.45,-317.71,-75.8,-44.75
0.18,-1.13,-0.4,-299.34,-70.87,-41.8
