acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.04,-0.71,0.09,-43.21,-0.4,1.63
-0.04,-0.66,0.07,-50.46,-0.93,2.29
-0.01,-0.59,0.03,-59.79,0.02,4.92
0.02,-0.54,0.0,-70.23,3.74,9.01
0.04,-0.52,-0.01,-80.61,8.82,14.23
0.02,-0.5,-0.04,-91.48,14.4,21.85
-0.02,-0.48,-0.07,-102.06,18.31,29.83
-0.15,-0.53,-0.06,-112.9,17.5,35.5
-0.3,-0.7,-0.0,-120.53,5.94,39.92
-0.29,-0.87,0.0,-121.89,-6.2,44.89
-0.19,-0.97,-0.03,-121.71,-12.23,49.25
-0.11,-1.18,-0.03,-116.76,-13.36,53.88
-0.08,-1.41,0.0,-102.72,-10.79,60.17
-0.06,-1.62,0.04,-82.81,-8.18,69.34
-0.08,-1.76,0.06,-57.24,-4.14,83.59
-0.12,-1.83,0.05,-31.25,2.03,108.64
-0.23,-1.95,0.11,-2.53,6.06,142.69
-0.34,-2.12,0.17,32.32,5.25,177.54
-0.44,-2.32,0.23,71.18,-3.6,203.5
-0.41,-2.42,0.2,111.4,-15.34,209.8
-0.28,-2.34,0.16,146.49,-21.13,200.75
-0.26,-2.17,0.1,173.54,-25.66,181.79
-0.25,-1.88,0.03,190.24,-28.35,170.89
-0.18,-1.69,-0.03,203.16,-21.74,182.85
-0.24,-1.61,-0.02,218.21,-15.27,201.39
-0.3,-1.68,0.03,241.24,-14.24,228.43
-0.24,-1.7,-0.0,272.75,-12.47,254.35
-0.14,-1.6,-0.08,301.6,-6.9,269.91
-0.11,-1.52,-0.12,325.28,-2.64,270.67
-0.06,-1.35,-0.19,342.81,2.31,261.83
-0.07,-1.13,-0.24,353.28,8.37,260.85
-0.09,-0.97,-0.24,362.08,11.83,270.09
-0.06,-0.87,-0.28,370.06,17.34,278.32
0.0,-0.73,-0.31,373.31,22.82,277.92
0.07,-0.61,-0.32,370.03,27.8,257.21
0.04,-0.5,-0.33,363.19,31.36,223.97
-0.09,-0.49,-0.27,358.02,27.28,186.98
-0.2,-0.43,-0.23,355.28,17.91,157.56
-0.22,-0.38,-0.24,357.69,13.15,146.14
-0.11,-0.27,-0.29,360.55,17.28,151.4
0.01,-0.12,-0.37,357.56,30.75,155.65
0.05,0.07,-0.41,343.27,45.71,148.43
0.0,0.17,-0.4,324.47,56.69,129.33
-0.08,0.2,-0.38,306.69,63.89,110.17
-0.16,0.22,-0.34,292.56,68.55,99.08
-0.18,0.12,-0.33,291.37,75.21,97.13
-0.19,0.09,-0.35,296.49,83.24,94.66
-0.14,0.12,-0.41,301.98,95.37,87.42
-0.12,0.24,-0.49,301.63,111.54,79.77
-0.19,0.36,-0.5,297.62,124.4,78.92
-0.2,0.45,-0.55,290.84,136.27,77.56
-0.29,0.6,-0.55,278.38,142.69,74.11
-0.38,0.65,-0.54,265.68,142.44,71.62
-0.41,0.75,-0.55,250.85,140.43,65.57
-0.43,0.84,-0.53,229.33,137.16,53.8
-0.45,0.79,-0.53,209.76,135.05,41.44
-0.51,0.66,-0.53,199.69,134.49,32.99
-0.59,0.54,-0.54,197.34,130.38,23.97
-0.6,0.36,-0.62,205.94,129.37,13.05
-0.66,0.38,-0.7,218.69,127.77,-2.9
-0.77,0.66,-0.78,220.12,125.91,-25.83
-0.9,1.08,-0.82,203.56,118.53,-41.63
-0.98,1.41,-0.8,170.32,106.4,-58.52
-1.03,1.54,-0.75,130.03,95.74,-71.44
-1.05,1.48,-0.73,95.82,88.35,-74.67
-1.11,1.25,-0.73,78.98,87.39,-68.61
-1.23,1.1,-0.72,76.47,86.18,-61.45
-1.4,1.11,-0.68,75.68,78.24,-66.78
-1.53,1.3,-0.68,65.1,62.79,-83.63
-1.61,1.46,-0.65,48.05,47.76,-95.83
-1.69,1.69,-0.61,25.33,32.34,-89.74
-1.74,1.85,-0.56,-4.24,15.95,-73.85
-1.77,1.88,-0.51,-37.6,-3.62,-57.01
-1.78,1.78,-0.49,-70.17,-26.14,-43.54
-1.76,1.61,-0.48,-98.49,-50.34,-41.42
-1.71,1.41,-0.48,-122.15,-76.11,-52.15
-1.63,1.28,-0.5,-142.44,-101.69,-74.87
-1.55,1.15,-0.5,-159.97,-125.8,-101.27
-1.47,1.04,-0.51,-171.98,-145.33,-120.12
-1.41,1.01,-0.52,-181.4,-160.69,-128.09
-1.35,1.01,-0.55,-192.73,-173.89,-131.01
-1.31,1.0,-0.58,-206.58,-185.04,-133.13
-1.25,0.98,-0.61,-222.18,-194.37,-133.77
-1.21,0.94,-0.61,-239.39,-204.35,-137.51
-1.16,0.87,-0.6,-258.87,-217.74,-148.85
-1.08,0.76,-0.6,-279.05,-232.67,-168.0
-1.0,0.67,-0.6,-298.78,-247.42,-190.31
-0.88,0.53,-0.59,-311.13,-258.44,-204.64
-0.76,0.43,-0.58,-316.4,-262.7,-207.07
-0.66,0.31,-0.58,-318.95,-261.15,-212.23
-0.57,0.22,-0.57,-317.8,-258.93,-211.37
-0.51,0.14,-0.56,-314.84,-256.2,-209.48
-0.46,0.15,-0.54,-317.39,-253.48,-211.04
-0.39,0.15,-0.52,-321.76,-253.86,-212.84
-0.25,0.05,-0.52,-322.5,-249.48,-210.73
-0.13,-0.11,-0.52,-317.62,-239.53,-206.79
-0.01,-0.37,-0.44,-301.54,-224.78,-194.87
0.07,-0.52,-0.38,-276.56,-204.93,-184.35
0.06,-0.52,-0.32,-254.03,-188.26,-181.94
-0.01,-0.39,-0.25,-242.37,-181.05,-192.23
