acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,-1.62,0.0,73.4,-10.64,14.64
-0.02,-1.7,0.03,97.05,-17.13,15.27
-0.04,-1.77,0.01,124.01,-25.19,13.11
-0.06,-1.82,0.0,149.31,-32.94,5.34
-0.05,-1.85,-0.02,172.13,-38.61,-4.83
-0.04,-1.88,-0.04,189.28,-38.79,-14.99
-0.06,-2.0,-0.08,228.47,-43.47,-18.51
-0.16,-2.0,-0.09,250.13,-50.63,-17.64
-0.18,-2.0,-0.18,250.13,-57.83,-10.79
-0.2,-2.0,-0.29,250.13,-64.76,-0.4
-0.17,-2.0,-0.48,250.13,-70.52,16.13
-0.13,-2.0,-0.72,250.13,-72.85,43.1
-0.16,-1.94,-0.94,250.13,-77.66,73.46
-0.14,-1.55,-1.15,250.13,-86.4,105.15
-0.04,-1.25,-1.33,250.13,-93.08,132.97
-0.02,-1.08,-1.42,250.13,-101.94,163.79
-0.01,-1.1,-1.51,250.13,-114.13,194.58
0.01,-1.15,-1.62,250.13,-128.28,218.98
-0.01,-1.18,-1.66,250.13,-148.85,225.4
0.16,-1.22,-1.85,250.13,-163.96,222.63
0.37,-1.1,-2.0,250.13,-166.11,209.36
0.42,-0.91,-2.0,250.13,-166.63,186.55
0.55,-0.72,-2.0,250.13,-162.11,148.73
0.62,-0.14,-2.0,250.13,-150.27,79.21
0.69,-0.12,-2.0,250.13,-137.13,27.27
0.83,0.22,-1.97,250.13,-104.85,-33.56
0.69,0.35,-1.75,250.13,-77.43,-94.05
0.5,0.77,-1.6,250.13,-53.07,-162.22
0.89,0.87,-2.0,250.13,-46.15,-196.91
-0.01,1.57,-1.15,250.13,-26.91,-196.56
0.03,1.74,-1.09,250.13,-20.02,-181.17
-0.01,2.0,-1.12,250.13,-10.21,-181.23
-0.04,2.0,-1.06,250.13,-1.86,-199.71
-0.15,2.0,-0.92,193.5,2.52,-224.61
-0.25,2.0,-0.84,135.4,4.98,-232.6
-0.19,2.0,-0.82,82.4,11.28,-207.59
-0.27,2.0,-0.73,23.47,13.23,-169.82
-0.19,2.0,-0.63,-43.98,9.65,-126.51
-0.2,2.0,-0.32,-106.27,-2.71,-93.64
0.12,2.0,-0.44,-159.88,10.19,-60.73
0.11,2.0,-0.28,-202.39,9.84,-47.13
0.13,2.0,-0.15,-248.11,9.69,-39.66
0.14,2.0,-0.04,-250.14,8.5,-35.45
0.1,2.0,0.09,-250.14,5.61,-29.89
-0.04,2.0,0.19,-250.14,-2.69,-27.27
-0.13,2.0,0.22,-250.14,-14.27,-23.75
-0.25,2.0,0.22,-250.14,-27.31,-23.88
-0.35,1.89,0.17,-250.14,-42.95,-25.63
-0.42,1.75,0.1,-250.14,-60.31,-33.61
-0.44,1.62,-0.01,-250.14,-78.95,-48.71
-0.45,1.41,-0.1,-250.14,-99.08,-71.84
-0.4,1.17,-0.23,-250.14,-121.83,-98.05
-0.33,0.8,-0.45,-250.14,-137.99,-111.82
-0.17,0.67,-0.48,-250.14,-160.54,-124.86
-0.17,0.59,-0.53,-250.14,-179.18,-130.13
-0.12,0.67,-0.61,-250.14,-195.22,-123.39
-0.02,0.65,-0.76,-250.14,-206.37,-115.88
0.13,0.64,-0.9,-250.14,-209.47,-108.72
0.27,0.68,-1.09,-250.14,-207.84,-107.79
0.32,0.7,-1.24,-250.14,-205.0,-104.63
0.52,0.68,-1.46,-250.14,-197.11,-101.53
0.71,0.63,-1.66,-250.14,-180.45,-93.11
0.95,0.31,-1.84,-250.14,-150.47,-64.53
1.03,0.17,-1.87,-250.14,-111.61,-30.76
0.87,0.12,-1.78,-250.14,-76.04,7.58
0.72,0.03,-1.73,-250.14,-47.65,44.31
0.56,0.01,-1.65,-250.14,-27.07,69.31
0.48,-0.18,-1.62,-250.14,-11.82,90.72
0.46,-0.46,-1.59,-250.14,4.06,114.65
0.43,-0.44,-1.55,-250.14,24.88,125.66
0.11,-0.69,-1.43,-250.14,36.82,123.64
-0.23,-1.02,-1.22,-250.14,34.48,113.88
-0.44,-1.64,-1.04,-250.14,23.37,107.48
-0.51,-2.0,-0.85,-250.14,8.97,106.66
-0.43,-2.0,-0.73,-235.11,-0.37,104.68
-0.46,-2.0,-0.67,-149.35,-3.23,104.89
-0.47,-2.0,-0.63,-90.66,-0.66,93.56
-0.43,-2.0,-0.57,-63.13,2.82,70.31
-0.22,-2.0,-0.57,-45.89,11.45,47.3
-0.15,-2.0,-0.49,-23.09,26.7,35.64
-0.16,-2.0,-0.31,1.89,31.79,22.05
-0.13,-2.0,-0.19,29.18,32.37,12.08
-0.0,-2.0,-0.21,59.54,32.34,10.11
0.04,-1.66,-0.07,80.69,43.85,-1.26
-0.12,-1.2,0.01,66.64,30.35,4.11
-0.01,-1.04,-0.14,44.66,18.49,-5.9
0.11,-1.01,-0.05,31.57,20.85,-16.08
0.14,-1.12,-0.08,26.08,21.22,-21.18
0.2,-1.13,-0.17,27.2,21.11,-21.46
0.06,-1.15,-0.03,30.89,16.44,-20.08
0.08,-1.12,-0.05,34.09,12.46,-21.72
0.11,-1.01,-0.1,31.11,11.15,-22.85
0.08,-0.89,-0.11,22.69,9.11,-20.02
0.1,-0.87,-0.12,15.11,8.46,-16.57
0.09,-0.83,-0.1,3.69,8.05,-16.83
0.07,-0.88,-0.09,-2.09,6.75,-10.77
0.06,-0.91,-0.09,-4.01,4.63,-4.53
0.06,-0.97,-0.09,-3.51,2.59,-1.53
0.06,-1.04,-0.09,-1.05,-0.34,-2.29
0.08,-1.07,-0.11,4.6,-1.49,-3.69
