acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.01,-0.99,-0.13,-33.68,-17.73,-6.61
-0.04,-1.02,-0.13,-32.4,-21.34,-6.85
-0.02,-1.09,-0.12,-26.75,-23.66,-3.92
-0.01,-1.15,-0.14,-17.83,-24.92,-0.38
0.01,-1.21,-0.13,-7.34,-24.82,2.17
-0.0,-1.28,-0.13,7.15,-25.88,7.33
0.01,-1.35,-0.11,26.4,-26.44,14.05
0.04,-1.35,-0.14,47.02,-26.64,18.93
0.07,-1.33,-0.14,66.03,-25.54,20.98
0.04,-1.29,-0.14,82.72,-25.48,25.19
0.0,-1.3,-0.13,104.58,-26.82,30.92
0.0,-1.33,-0.11,129.24,-27.04,35.74
0.05,-1.34,-0.11,154.41,-25.13,38.26
0.08,-1.27,-0.15,177.08,-18.47,39.95
0.04,-1.17,-0.15,195.25,-12.89,41.4
-0.02,-1.1,-0.12,212.34,-9.65,43.6
-0.1,-1.07,-0.06,231.02,-9.39,47.34
-0.1,-1.13,-0.03,255.69,-11.74,51.11
-0.03,-1.16,-0.08,280.64,-10.24,50.78
0.05,-1.24,-0.11,307.8,-3.45,52.41
0.18,-1.34,-0.14,341.76,9.19,51.66
0.24,-1.34,-0.2,377.98,25.54,48.2
0.24,-1.25,-0.26,413.45,42.81,49.98
0.25,-1.09,-0.33,445.39,60.78,57.45
0.24,-0.9,-0.41,470.98,81.59,73.02
0.15,-0.81,-0.44,495.36,99.59,93.56
0.06,-0.69,-0.43,500.26,109.4,106.11
0.03,-0.54,-0.43,500.26,108.67,104.37
0.08,-0.42,-0.43,500.26,105.74,96.44
0.24,-0.28,-0.49,500.26,114.66,82.49
0.26,-0.13,-0.5,482.81,133.85,72.34
0.14,-0.07,-0.39,458.78,147.5,65.16
-0.03,-0.09,-0.3,444.52,151.47,55.59
-0.17,0.09,-0.24,430.44,151.6,48.6
-0.21,0.44,-0.21,402.38,150.53,36.73
-0.32,0.9,-0.15,347.01,145.76,14.12
-0.44,1.12,-0.02,276.23,137.45,-8.78
-0.58,1.15,0.14,207.82,123.5,-27.83
-0.64,0.97,0.29,148.08,107.08,-49.04
-0.55,0.61,0.36,113.15,100.93,-56.05
-0.43,0.31,0.38,108.89,111.18,-39.89
-0.41,0.19,0.39,122.05,128.69,-14.17
-0.56,0.15,0.45,136.23,136.93,7.15
-0.57,0.22,0.48,143.76,141.76,16.02
-0.64,0.47,0.45,130.96,143.27,13.85
-0.78,0.78,0.47,88.76,134.82,-10.37
-0.89,0.88,0.53,30.32,115.24,-47.44
-0.95,0.55,0.64,-9.66,100.27,-70.38
-0.9,0.26,0.72,-18.92,94.15,-69.34
-0.86,0.1,0.81,-10.96,90.18,-64.85
-0.71,0.17,0.78,-4.99,92.85,-61.37
-0.69,0.18,0.82,-2.06,101.53,-54.18
-0.78,0.23,0.83,1.83,96.17,-46.35
-0.67,0.21,0.82,1.34,99.59,-44.23
-0.74,0.12,0.86,5.89,101.27,-40.08
-0.8,0.14,0.94,9.33,100.99,-37.59
-0.93,0.23,1.0,5.88,94.7,-38.69
-1.0,0.19,1.08,4.98,85.76,-34.17
-1.03,0.05,1.16,20.43,84.81,-17.5
-1.03,0.05,1.16,42.05,83.79,-0.17
-1.04,0.17,1.15,54.43,80.14,8.27
-1.08,0.28,1.14,53.47,74.81,6.15
-1.28,0.39,1.23,42.7,62.41,-4.75
-1.34,0.56,1.26,24.7,39.42,-15.1
-1.36,0.66,1.25,1.15,20.06,-21.22
-1.37,0.63,1.25,-18.56,-0.12,-26.31
-1.35,0.56,1.24,-31.97,-17.82,-26.73
-1.3,0.49,1.21,-39.69,-30.41,-21.88
-1.23,0.48,1.19,-47.65,-37.91,-19.51
-1.15,0.41,1.14,-57.31,-43.27,-22.41
-1.09,0.39,1.1,-69.31,-51.13,-34.85
-1.13,0.43,1.06,-86.37,-61.6,-46.02
-1.13,0.41,1.04,-101.28,-74.81,-55.44
-1.19,0.31,1.02,-112.31,-92.0,-62.67
-1.18,0.22,0.98,-116.66,-107.74,-59.97
-1.14,0.25,0.92,-120.02,-118.81,-55.07
-1.1,0.31,0.86,-132.44,-128.69,-56.06
-1.06,0.36,0.81,-155.63,-140.92,-66.11
-0.96,0.35,0.75,-181.86,-149.59,-79.13
-0.87,0.32,0.66,-205.57,-154.21,-88.96
-0.74,0.27,0.57,-225.22,-153.08,-95.74
-0.74,0.27,0.52,-247.16,-153.42,-106.23
-0.79,0.18,0.48,-261.71,-157.04,-106.56
-0.97,0.18,0.5,-273.04,-170.47,-95.57
-0.89,0.17,0.42,-286.72,-182.35,-85.16
-0.75,0.29,0.29,-313.73,-186.53,-88.81
-0.62,0.34,0.19,-351.51,-189.45,-102.18
-0.51,0.32,0.05,-393.65,-193.33,-125.02
-0.38,0.19,-0.04,-429.16,-195.19,-150.66
-0.35,0.0,-0.11,-451.13,-193.19,-158.18
-0.35,-0.17,-0.09,-463.13,-195.68,-160.08
-0.21,-0.46,-0.08,-457.25,-185.1,-154.27
-0.29,-0.77,0.02,-430.21,-179.28,-136.66
-0.1,-0.99,0.05,-392.43,-184.27,-141.11
0.2,-0.99,-0.06,-359.89,-164.73,-140.84
0.27,-0.97,-0.1,-333.48,-137.97,-143.92
0.21,-0.88,-0.07,-320.63,-119.83,-153.27
0.16,-0.93,-0.04,-307.69,-110.7,-150.9
0.11,-1.08,-0.03,-280.79,-99.69,-139.44
0.07,-1.22,-0.02,-243.11,-88.26,-117.68
