acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.03,-1.0,-0.07,-2.46,2.29,0.6
-0.04,-1.02,-0.07,-1.88,2.14,0.58
-0.04,-1.01,-0.07,-1.88,2.06,0.09
-0.04,-1.02,-0.07,-1.73,1.69,-0.09
-0.03,-1.02,-0.07,-0.55,1.79,0.49
-0.04,-1.0,-0.06,-0.7,1.98,0.64
-0.04,-1.01,-0.08,-0.99,2.14,0.99
-0.03,-1.0,-0.07,-1.54,1.89,0.34
-0.03,-1.01,-0.05,-2.52,1.95,0.0
-0.04,-1.01,-0.06,-2.05,1.77,0.99
-0.04,-1.02,-0.08,-1.36,1.54,0.4
-0.04,-1.01,-0.06,-1.04,1.53,1.15
-0.04,-1.01,-0.07,-1.07,1.59,0.82
-0.04,-1.0,-0.08,-2.44,1.51,0.37
-0.04,-1.0,-0.08,-3.91,1.11,-0.96
-0.03,-1.03,-0.07,-3.68,0.96,-1.48
-0.04,-1.03,-0.07,-2.44,1.4,-1.04
-0.04,-1.02,-0.07,-1.01,1.33,-0.09
-0.03,-1.01,-0.07,-0.27,1.45,0.55
-0.04,-1.01,-0.07,-0.17,1.39,0.79
-0.04,-1.01,-0.08,0.24,1.47,1.08
-0.04,-1.0,-0.08,0.03,1.74,1.19
-0.03,-1.0,-0.08,-0.87,1.95,0.37
-0.04,-1.01,-0.08,-2.37,2.0,-0.69
-0.04,-1.01,-0.08,-3.31,2.02,-1.37
-0.03,-1.02,-0.07,-3.08,1.98,-1.47
-0.04,-1.02,-0.07,-2.2,1.88,-1.1
-0.04,-1.01,-0.06,-1.85,1.82,-0.92
-0.03,-1.0,-0.07,-1.48,1.63,-0.6
-0.03,-1.0,-0.07,-0.98,1.94,0.47
-0.03,-1.0,-0.07,-1.07,1.88,1.24
-0.03,-1.0,-0.07,-1.27,2.31,1.5
-0.04,-1.01,-0.07,-1.63,2.29,1.36
-0.04,-1.01,-0.06,-1.86,2.11,1.13
-0.04,-1.01,-0.07,-2.14,1.77,1.34
-0.04,-1.01,-0.08,-2.46,2.06,0.44
-0.03,-1.01,-0.06,-2.84,1.65,-0.05
-0.04,-1.02,-0.07,-2.95,1.22,-0.93
-0.03,-1.02,-0.08,-1.77,0.92,-0.49
-0.04,-1.02,-0.06,-0.55,1.34,0.17
-0.04,-1.0,-0.07,-0.96,1.39,0.81
-0.03,-0.99,-0.07,-2.12,1.79,0.72
