acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.24,-1.08,-0.06,59.47,6.82,-0.08
0.31,-1.05,-0.09,69.33,9.76,3.89
0.36,-1.04,-0.12,78.44,15.45,8.34
0.33,-1.02,-0.08,83.44,19.63,7.47
0.3,-0.91,-0.1,83.99,22.95,3.44
0.21,-0.92,-0.01,83.04,25.26,-4.11
0.27,-1.03,-0.07,90.07,23.53,-7.28
0.27,-1.15,-0.09,109.8,21.48,-7.4
0.23,-1.28,-0.11,143.88,17.74,-3.44
0.25,-1.33,-0.15,186.85,13.18,1.69
0.3,-1.26,-0.25,231.56,12.82,9.98
0.35,-1.06,-0.4,250.13,17.67,20.76
0.33,-0.81,-0.51,250.13,25.56,31.98
0.31,-0.6,-0.62,250.13,35.54,43.95
0.3,-0.36,-0.67,250.13,48.85,47.02
0.18,-0.26,-0.68,250.13,64.89,41.91
0.04,-0.17,-0.63,250.13,78.39,29.17
-0.12,-0.22,-0.56,250.13,88.75,12.18
-0.38,-0.22,-0.44,250.13,94.63,-0.12
-0.68,-0.38,-0.28,250.13,91.01,-7.12
-0.83,-0.31,-0.14,250.13,80.16,-4.89
-0.51,-0.37,-0.24,250.13,51.85,27.32
-0.84,-0.45,0.02,250.13,62.22,38.0
-0.66,-0.23,0.11,250.13,60.14,56.79
-0.43,-0.29,0.15,250.13,63.16,51.24
-0.02,0.05,0.12,250.13,83.04,40.18
0.25,0.15,0.19,250.13,109.73,18.73
0.35,0.38,0.3,236.35,144.73,10.95
0.1,0.19,0.71,237.58,156.27,4.56
0.33,0.39,0.7,219.92,171.25,21.89
0.29,0.18,0.88,219.84,185.4,34.8
-1.33,-0.02,1.7,225.72,185.95,42.8
0.15,0.11,1.43,222.31,201.75,29.6
0.31,-0.12,1.37,220.04,215.93,21.93
-0.07,-0.1,1.71,231.06,214.21,24.4
-0.13,0.01,1.77,231.72,204.08,20.32
-0.4,0.17,1.95,224.47,182.7,24.26
-0.48,0.53,1.94,199.18,166.54,18.69
-0.76,0.8,2.0,156.17,124.89,4.48
-0.78,1.12,2.0,104.89,76.24,5.11
-0.61,1.1,2.0,60.8,55.34,1.76
-0.63,1.01,2.0,17.49,35.31,-1.15
-0.66,0.92,2.0,-21.65,12.47,1.08
-0.54,0.75,2.0,-49.35,4.15,6.5
-0.56,0.6,2.0,-67.92,1.83,8.42
-0.84,0.55,2.0,-90.35,-26.8,10.76
-0.72,0.57,2.0,-116.46,-44.34,20.33
-0.72,0.62,1.96,-148.55,-64.71,23.75
-0.76,0.59,1.83,-188.4,-82.88,13.25
-0.93,0.49,1.76,-226.91,-125.9,5.11
-0.84,0.44,1.57,-250.14,-149.92,-20.62
-0.73,0.34,1.34,-250.14,-182.4,-37.35
-0.33,0.32,0.94,-250.14,-168.02,-50.14
-0.34,0.21,0.82,-250.14,-170.26,-64.37
-0.36,0.3,0.64,-250.14,-172.95,-78.01
-0.67,0.3,0.59,-250.14,-183.56,-92.73
-0.32,0.22,0.26,-250.14,-196.93,-103.3
-0.22,0.2,0.03,-250.14,-188.17,-107.24
-0.27,0.08,-0.05,-250.14,-197.31,-120.84
-0.35,0.26,-0.18,-250.14,-216.02,-150.77
0.14,0.15,-0.49,-250.14,-219.67,-163.66
0.2,-0.19,-0.59,-250.14,-207.53,-177.24
0.4,-0.56,-0.67,-250.14,-200.38,-172.27
0.56,-0.85,-0.71,-250.14,-176.15,-149.69
0.6,-0.98,-0.67,-250.14,-147.27,-122.69
0.55,-0.92,-0.61,-250.14,-121.22,-98.98
0.46,-0.67,-0.57,-250.14,-100.56,-86.0
0.37,-0.51,-0.51,-230.98,-88.36,-72.24
0.37,-0.47,-0.51,-206.98,-76.02,-52.83
0.33,-0.51,-0.51,-181.31,-64.56,-29.46
0.29,-0.58,-0.46,-159.4,-55.98,-10.45
0.27,-0.71,-0.4,-142.01,-47.94,1.56
0.26,-0.95,-0.37,-116.31,-39.19,10.34
0.31,-1.01,-0.37,-87.79,-28.78,21.92
0.31,-1.0,-0.33,-67.11,-17.84,28.5
0.27,-0.96,-0.31,-55.57,-8.85,32.46
0.23,-0.98,-0.27,-47.44,-1.56,32.04
0.23,-1.06,-0.24,-39.85,2.6,30.02
0.2,-1.18,-0.22,-27.33,4.17,28.79
0.27,-1.2,-0.22,-12.47,7.51,27.93
0.27,-1.08,-0.23,-4.25,9.73,26.33
0.27,-1.02,-0.22,-4.02,12.65,25.75
0.3,-1.09,-0.19,1.47,13.81,24.26
0.36,-1.1,-0.22,7.5,18.74,22.67
0.33,-1.09,-0.18,12.24,21.24,20.99
0.33,-1.1,-0.16,17.39,24.42,20.35
0.33,-1.1,-0.16,25.65,27.32,21.21
0.31,-0.95,-0.16,25.15,30.29,19.74
0.24,-0.89,-0.11,15.25,29.99,16.14
0.21,-0.96,-0.05,8.91,27.09,12.97
0.24,-1.06,-0.04,12.41,25.89,15.28
0.25,-1.05,-0.05,19.51,26.24,18.57
0.21,-0.81,-0.02,10.1,24.43,14.32
0.19,-0.76,-0.02,-9.18,20.82,8.1
0.2,-0.88,-0.02,-19.98,18.4,6.65
0.21,-1.02,-0.02,-18.13,17.46,13.92
0.21,-1.03,-0.02,-12.25,17.03,21.6
0.16,-0.97,-0.01,-15.52,13.47,20.68
0.13,-1.04,-0.01,-20.13,7.09,16.54
0.16,-1.19,-0.02,-16.73,2.91,11.32
