acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-1.16,-0.36,14.18,-7.71,8.99
0.1,-1.15,-0.35,24.55,-5.15,13.89
-0.01,-1.17,-0.3,38.89,-5.54,19.08
-0.03,-1.26,-0.27,61.86,-6.5,32.27
-0.04,-1.39,-0.22,93.54,-8.32,51.21
0.02,-1.46,-0.26,129.08,-6.95,66.75
0.01,-1.42,-0.28,157.82,-6.98,77.37
0.08,-1.47,-0.33,181.94,-4.82,79.86
0.09,-1.42,-0.34,198.43,-3.76,75.65
0.09,-1.38,-0.32,211.28,-2.32,71.33
0.01,-1.34,-0.26,225.59,-2.09,72.93
-0.03,-1.39,-0.22,249.16,-1.28,86.0
-0.06,-1.4,-0.2,278.6,-1.79,100.08
-0.06,-1.43,-0.19,305.57,0.92,116.79
-0.13,-1.44,-0.11,327.39,-7.44,123.11
-0.05,-1.37,-0.15,344.53,-11.19,123.33
-0.02,-1.29,-0.13,354.95,-10.85,121.33
-0.0,-1.19,-0.15,354.15,-10.58,107.59
-0.04,-1.07,-0.09,348.81,-11.63,104.47
-0.07,-1.18,-0.01,360.87,-11.28,112.69
-0.16,-1.14,0.03,375.71,-16.09,112.81
-0.09,-1.31,0.05,400.58,-14.69,122.89
-0.08,-1.17,0.06,418.06,-16.66,122.58
-0.05,-1.08,0.04,429.44,-10.55,127.37
-0.1,-0.95,0.09,434.14,-9.05,129.07
-0.06,-0.95,0.08,445.34,-5.54,137.33
-0.09,-0.79,0.14,457.74,-3.19,142.56
-0.07,-0.77,0.08,468.26,-3.51,140.27
-0.09,-0.5,0.08,458.89,-3.07,134.14
-0.16,-0.38,0.14,438.08,-7.28,116.96
-0.13,-0.41,0.14,431.82,-8.73,106.85
-0.1,-0.46,0.14,438.05,-2.82,111.68
-0.1,-0.36,0.15,448.66,0.2,113.45
-0.07,-0.14,0.09,444.41,1.04,105.92
-0.13,0.11,0.15,421.76,-2.26,81.66
-0.13,0.22,0.12,394.87,-5.82,59.3
-0.17,0.29,0.16,373.27,-6.63,46.03
-0.15,0.26,0.13,366.11,-1.5,47.08
-0.14,0.13,0.17,373.15,4.52,53.53
-0.14,0.22,0.14,375.92,11.15,49.82
-0.21,0.39,0.12,358.75,10.35,29.86
-0.21,0.37,0.13,343.1,7.65,6.69
-0.22,0.37,0.11,335.73,6.2,-9.16
-0.09,0.4,-0.03,334.32,11.53,-23.5
-0.19,0.47,0.0,330.41,15.47,-36.17
-0.27,0.51,0.01,329.24,19.94,-40.49
-0.31,0.59,-0.01,329.85,23.63,-35.4
-0.29,0.72,-0.05,322.14,28.44,-37.1
-0.26,0.85,-0.17,302.73,27.15,-57.48
-0.32,0.85,-0.16,274.79,22.6,-96.17
-0.41,0.92,-0.16,241.19,16.69,-136.98
-0.5,0.84,-0.05,219.66,14.37,-150.24
-0.47,0.88,-0.16,219.54,23.74,-141.22
-0.49,1.0,-0.18,219.91,36.11,-124.06
-0.61,1.14,-0.18,218.76,43.01,-102.32
-0.58,1.24,-0.18,213.4,39.6,-97.48
-0.75,1.39,-0.26,186.12,26.43,-116.21
-0.81,1.51,-0.21,142.53,13.21,-140.73
-0.87,1.53,-0.13,102.98,-0.17,-154.29
-0.9,1.44,-0.09,83.18,-8.08,-145.22
-0.81,1.39,-0.15,86.82,-4.0,-112.35
-0.75,1.56,-0.24,82.98,1.94,-83.04
-0.78,1.7,-0.25,62.85,0.95,-68.84
-0.88,1.78,-0.25,27.94,-6.72,-63.82
-0.9,1.78,-0.27,-11.3,-16.46,-61.82
-0.94,1.69,-0.21,-46.12,-27.4,-62.12
-0.98,1.51,-0.15,-73.1,-39.73,-59.11
-0.98,1.41,-0.14,-91.27,-49.47,-56.9
-0.95,1.45,-0.14,-114.92,-59.53,-56.84
-0.9,1.51,-0.16,-142.21,-68.02,-53.21
-0.88,1.51,-0.16,-173.36,-77.85,-57.4
-0.86,1.42,-0.14,-201.44,-87.6,-54.79
-0.83,1.39,-0.13,-226.64,-91.15,-50.64
-0.83,1.41,-0.14,-258.92,-96.76,-46.32
-0.85,1.4,-0.12,-292.14,-102.35,-38.96
-0.88,1.22,-0.06,-314.6,-112.08,-33.66
-0.92,1.14,-0.01,-330.52,-125.36,-25.15
-0.95,1.01,0.05,-340.52,-139.98,-10.69
-0.95,0.87,0.07,-344.37,-156.67,-4.41
-0.88,0.84,0.03,-353.39,-168.41,5.88
-0.81,0.87,-0.02,-372.46,-177.39,6.35
-0.75,0.87,-0.06,-400.6,-185.73,0.27
-0.65,0.77,-0.13,-430.49,-193.08,-11.51
-0.56,0.67,-0.2,-457.11,-197.18,-21.88
-0.46,0.51,-0.22,-475.1,-197.73,-33.11
-0.36,0.36,-0.26,-485.8,-196.58,-42.93
-0.26,0.23,-0.24,-486.27,-187.19,-35.89
-0.28,0.03,-0.2,-468.96,-176.21,-11.24
-0.29,-0.1,-0.13,-441.57,-166.02,9.08
-0.2,-0.3,-0.13,-414.11,-152.49,26.63
-0.11,-0.47,-0.08,-390.75,-137.95,27.44
-0.1,-0.57,-0.03,-376.47,-125.89,11.95
-0.17,-0.66,0.1,-368.85,-120.7,-7.83
-0.14,-0.55,0.13,-368.03,-116.55,-25.05
-0.17,-0.49,0.15,-375.76,-122.5,-49.11
-0.1,-0.45,0.1,-380.56,-122.99,-58.76
-0.07,-0.35,0.04,-384.96,-121.68,-56.4
-0.02,-0.33,-0.02,-388.66,-120.23,-51.45
0.1,-0.37,-0.12,-392.29,-111.3,-44.02
0.19,-0.29,-0.25,-404.12,-103.02,-54.53
