acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.32,-1.02,-0.1,-64.17,-22.24,-5.57
-0.28,-1.02,-0.17,-47.66,-22.31,3.5
-0.25,-0.97,-0.22,-37.25,-23.11,7.95
-0.21,-0.93,-0.27,-30.79,-23.07,9.13
-0.18,-0.9,-0.34,-24.52,-20.32,11.76
-0.17,-0.87,-0.38,-19.27,-16.93,17.86
-0.17,-0.9,-0.41,-15.95,-12.23,16.81
-0.17,-0.91,-0.44,-11.05,-6.6,17.71
-0.2,-0.92,-0.42,-2.96,-1.33,18.93
-0.23,-0.96,-0.44,10.99,2.37,22.17
-0.25,-0.97,-0.45,31.04,7.42,28.03
-0.25,-0.96,-0.52,54.84,13.97,38.18
-0.22,-0.98,-0.58,87.34,23.45,48.98
-0.17,-0.88,-0.62,118.5,36.73,57.13
-0.22,-0.91,-0.65,156.2,51.89,71.94
-0.21,-0.87,-0.68,202.56,70.29,89.86
-0.33,-0.76,-0.67,245.63,85.83,111.11
-0.28,-0.73,-0.77,302.05,103.92,138.02
-0.26,-0.59,-0.83,362.93,127.92,174.9
-0.29,-0.48,-0.88,425.8,146.87,211.04
-0.27,-0.27,-0.94,474.76,162.27,240.24
-0.28,-0.18,-1.03,500.26,175.27,268.87
-0.25,-0.06,-1.11,500.26,187.39,289.36
-0.22,0.17,-1.21,500.26,202.95,306.29
-0.21,0.32,-1.33,500.26,214.37,311.44
-0.26,0.56,-1.31,500.26,221.79,306.55
-0.28,0.67,-1.26,500.26,224.56,299.37
-0.23,0.68,-1.31,500.26,239.42,282.56
-0.29,0.69,-1.28,500.26,248.41,268.2
-0.4,0.6,-1.23,495.47,257.01,233.24
-0.56,0.49,-1.15,457.85,263.37,190.32
-0.83,0.26,-1.16,428.0,271.18,137.47
-1.26,0.73,-0.82,335.65,272.18,40.64
-1.62,0.78,-0.59,241.07,260.56,-40.79
-1.69,0.75,-0.41,181.07,259.89,-75.8
-1.59,0.65,-0.33,172.02,273.48,-53.71
-1.59,0.56,-0.26,206.99,297.8,-1.45
-1.78,0.36,-0.07,270.18,320.02,72.52
-2.19,0.36,0.14,345.8,332.4,123.73
-2.76,1.16,0.85,345.45,331.86,121.91
-3.47,1.24,1.32,325.59,247.77,96.17
-3.42,1.64,1.6,270.9,179.24,59.86
-3.14,1.79,1.75,211.92,124.47,37.16
-2.78,1.72,1.73,166.35,84.72,31.31
-2.51,1.6,1.62,135.02,58.12,28.64
-2.29,1.63,1.52,101.68,35.92,31.21
-2.1,1.52,1.42,81.98,7.97,52.6
-1.76,1.51,1.28,66.53,-10.17,72.27
-1.46,1.51,1.14,31.04,-9.63,83.63
-1.44,1.34,1.09,-8.14,-17.63,83.66
-1.42,1.14,1.01,-45.63,-26.92,74.81
-1.43,1.01,0.91,-81.18,-36.46,61.22
-1.43,0.93,0.82,-115.3,-48.09,46.03
-1.49,0.85,0.71,-146.23,-59.63,21.22
-1.56,1.01,0.68,-193.4,-72.55,-16.24
-1.59,1.05,0.6,-243.53,-89.25,-46.18
-1.57,1.0,0.51,-278.47,-102.29,-64.76
-1.63,0.95,0.42,-305.19,-111.39,-79.59
-1.67,0.91,0.34,-331.77,-124.84,-90.92
-1.69,0.81,0.23,-350.37,-136.64,-95.33
-1.72,0.8,0.16,-382.89,-144.29,-117.19
-1.83,0.91,0.17,-422.78,-161.95,-151.91
-1.86,0.74,0.09,-458.43,-183.08,-184.5
-1.92,0.5,0.1,-481.45,-210.49,-218.09
-1.86,0.3,0.01,-487.47,-238.49,-253.62
-1.75,0.2,-0.06,-487.18,-256.61,-279.37
-1.66,0.12,-0.21,-478.72,-270.75,-312.37
-1.49,0.56,-0.18,-500.27,-281.88,-364.41
-1.33,0.55,-0.35,-500.27,-293.97,-390.87
-1.04,0.35,-0.54,-500.27,-289.91,-390.29
-0.86,0.26,-0.65,-500.27,-276.61,-384.11
-0.7,0.17,-0.7,-500.27,-261.34,-366.37
-0.55,0.09,-0.77,-489.57,-239.97,-334.06
-0.5,0.04,-0.72,-449.85,-215.86,-292.31
-0.44,0.05,-0.73,-404.14,-194.11,-267.6
-0.51,0.03,-0.66,-369.16,-176.44,-248.4
-0.5,0.03,-0.66,-336.66,-159.92,-233.53
-0.61,0.11,-0.61,-305.77,-148.03,-210.69
-0.56,0.12,-0.6,-270.08,-137.76,-176.78
-0.61,0.13,-0.56,-236.75,-130.49,-153.27
-0.57,0.15,-0.58,-208.08,-124.11,-127.79
-0.43,0.14,-0.63,-190.37,-108.76,-104.96
0.3,0.07,-1.13,-167.73,-131.34,-79.88
-0.08,0.08,-0.61,-154.92,-81.79,-63.11
-0.27,-0.11,-0.68,-145.16,-64.23,-44.17
-0.22,-0.18,-0.55,-129.69,-49.59,-36.17
-0.31,-0.41,-0.59,-120.29,-42.73,-25.62
-0.31,-0.61,-0.57,-118.15,-35.98,-29.11
-0.25,-0.8,-0.56,-107.31,-28.47,-37.97
-0.28,-0.89,-0.52,-93.91,-20.87,-43.86
-0.31,-1.02,-0.47,-65.01,-16.95,-38.98
-0.35,-1.01,-0.44,-28.82,-14.89,-19.8
-0.33,-0.96,-0.41,0.84,-13.28,-2.93
-0.3,-0.88,-0.41,18.17,-11.28,4.73
-0.28,-0.78,-0.41,17.63,-8.34,1.68
-0.22,-0.78,-0.43,6.21,-3.31,-7.92
-0.2,-0.82,-0.41,-5.42,3.47,-20.47
-0.24,-0.9,-0.36,-8.27,6.06,-26.47
-0.27,-0.98,-0.34,0.09,6.75,-23.91
-0.28,-1.02,-0.3,11.8,6.0,-22.08
