acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.28,-1.36,0.2,94.0,-4.26,10.33
0.33,-1.37,0.22,100.13,-3.31,2.43
0.38,-1.43,0.24,106.34,-0.34,-11.04
0.36,-1.57,0.27,117.14,2.47,-28.28
0.28,-1.74,0.32,138.29,3.32,-41.38
0.21,-1.94,0.3,172.76,2.7,-52.82
0.1,-2.0,0.27,226.21,-2.95,-60.69
0.08,-2.0,0.17,250.13,-9.88,-59.11
0.11,-2.0,-0.08,250.13,-12.38,-45.85
0.15,-2.0,-0.37,250.13,-13.7,-22.4
0.25,-1.85,-0.7,250.13,-8.79,-2.23
0.28,-1.55,-0.94,250.13,-3.01,7.6
0.24,-1.44,-1.09,250.13,1.55,5.75
0.3,-1.29,-1.23,250.13,10.15,5.63
0.27,-1.38,-1.3,250.13,20.56,18.86
0.27,-1.45,-1.43,250.13,32.66,35.07
0.22,-1.33,-1.48,250.13,42.88,52.14
0.04,-1.37,-1.53,250.13,47.89,54.67
0.03,-1.09,-1.62,250.13,48.9,42.61
0.12,-0.81,-1.7,250.13,58.21,21.39
0.12,-0.72,-1.74,250.13,69.34,7.59
0.03,-0.48,-1.78,250.13,78.69,-3.27
-0.06,-0.21,-1.74,250.13,78.68,-5.2
-0.07,-0.03,-1.75,250.13,79.04,-3.73
-0.15,0.34,-1.66,250.13,73.18,-31.95
-0.06,0.7,-1.67,250.13,72.48,-73.56
-0.17,1.19,-1.45,250.13,75.59,-119.08
-0.12,1.07,-1.37,250.13,79.24,-144.09
-0.19,1.24,-1.36,250.13,86.37,-165.4
-0.29,1.81,-1.26,250.13,80.11,-182.57
-0.33,2.0,-1.14,250.13,71.52,-184.61
-0.45,2.0,-1.08,250.13,65.51,-187.34
-0.47,2.0,-1.12,250.13,63.37,-179.08
-0.6,2.0,-1.15,210.69,68.15,-169.12
-0.79,2.0,-1.12,152.35,68.78,-125.5
-1.12,2.0,-0.89,73.95,55.32,-115.26
-1.38,2.0,-0.74,-20.11,25.79,-96.32
-1.39,2.0,-0.66,-132.24,-8.41,-81.51
-1.23,2.0,-0.64,-238.56,-49.29,-74.01
-0.98,2.0,-0.71,-250.14,-74.39,-58.91
-0.83,2.0,-0.68,-250.14,-92.79,-46.09
-0.64,2.0,-0.7,-250.14,-105.75,-29.4
-0.56,2.0,-0.67,-250.14,-114.67,-11.38
-0.57,2.0,-0.65,-250.14,-129.17,1.73
-0.64,2.0,-0.7,-250.14,-145.57,6.84
-0.72,2.0,-0.83,-250.14,-170.8,8.52
-0.71,2.0,-1.05,-250.14,-190.96,15.9
-0.8,2.0,-1.23,-250.14,-214.12,19.44
-0.71,1.76,-1.48,-250.14,-230.47,25.97
-0.7,1.43,-1.69,-250.14,-244.15,40.56
-0.63,1.07,-1.93,-250.14,-250.14,49.89
-0.52,0.8,-2.0,-250.14,-250.14,55.07
-0.45,0.68,-2.0,-250.14,-250.14,51.34
-0.32,0.7,-2.0,-250.14,-250.14,47.69
-0.13,0.44,-2.0,-250.14,-250.14,46.15
0.16,0.14,-2.0,-250.14,-241.73,46.56
0.54,-0.35,-2.0,-250.14,-197.51,70.27
0.64,-0.93,-2.0,-250.14,-154.97,101.46
0.57,-0.88,-2.0,-250.14,-114.54,123.75
0.33,-1.08,-2.0,-250.14,-83.56,137.02
0.01,-1.32,-1.87,-250.14,-77.87,120.84
0.04,-1.63,-1.67,-250.14,-80.46,97.93
0.22,-2.0,-1.55,-250.14,-74.98,74.74
0.31,-2.0,-1.43,-250.14,-60.96,56.98
0.29,-2.0,-1.29,-250.14,-42.92,42.41
0.17,-2.0,-1.11,-204.43,-28.52,24.48
0.24,-2.0,-1.04,-166.42,-10.98,9.21
0.22,-1.92,-0.93,-135.39,5.85,-3.6
0.11,-1.86,-0.8,-105.6,18.65,-3.12
0.03,-1.85,-0.66,-74.84,26.27,5.06
0.01,-1.89,-0.52,-43.18,27.92,11.51
0.07,-1.88,-0.44,-14.82,30.82,8.2
0.15,-1.79,-0.4,8.03,35.25,-4.37
0.14,-1.63,-0.3,22.11,44.2,-18.31
0.19,-1.46,-0.29,33.85,45.88,-32.13
0.12,-1.19,-0.22,35.63,50.93,-33.1
0.06,-1.07,-0.15,36.54,51.26,-25.85
0.05,-1.05,-0.11,39.36,50.49,-14.47
0.04,-1.01,-0.09,38.67,46.82,-7.16
0.06,-0.99,-0.06,34.58,44.81,-4.88
0.05,-1.02,-0.02,32.91,41.01,-7.87
0.06,-0.98,-0.0,26.14,36.89,-14.11
0.09,-1.04,-0.0,21.58,33.63,-19.85
0.12,-1.01,-0.01,14.82,32.63,-26.5
0.11,-1.0,-0.0,8.73,31.08,-29.76
0.1,-0.99,0.01,5.92,29.57,-26.67
0.04,-0.95,0.01,5.93,25.82,-16.4
0.0,-0.94,0.02,5.24,20.4,-5.95
0.05,-0.95,0.02,2.3,15.97,0.48
0.11,-0.97,-0.0,-0.47,14.85,2.28
0.09,-0.95,-0.01,-5.67,12.74,-0.01
0.09,-0.98,-0.0,-10.0,9.12,-2.4
0.13,-1.03,-0.04,-9.23,6.95,-4.11
0.14,-1.05,-0.06,-6.51,5.53,-5.2
0.15,-1.02,-0.08,-4.24,3.76,-5.89
0.19,-0.98,-0.11,-3.71,3.98,-4.72
0.2,-0.95,-0.13,-4.1,5.4,0.57
0.22,-0.94,-0.13,-3.47,6.05,6.02
0.22,-0.96,-0.14,-4.23,7.68,7.82
0.22,-0.98,-0.14,-6.88,9.42,5.58
