acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.5,-0.94,-0.09,-5.22,-1.16,1.45
-0.51,-1.01,-0.1,-5.59,-2.85,0.05
-0.54,-1.09,-0.13,-4.78,-5.62,-1.89
-0.75,-1.2,-0.15,-4.18,-16.26,-12.5
-0.63,-1.23,-0.2,-8.5,-14.37,-16.38
-0.71,-1.47,-0.2,-2.21,-21.63,-24.78
-0.73,-1.69,-0.23,14.26,-28.24,-30.96
-0.96,-1.94,-0.17,36.93,-41.69,-40.37
-1.05,-2.22,-0.14,67.91,-56.02,-51.98
-1.19,-2.36,-0.15,101.89,-69.1,-64.61
-1.25,-2.46,-0.1,132.14,-82.09,-77.47
-1.29,-2.44,-0.15,157.59,-88.24,-92.89
-1.48,-2.39,-0.04,170.73,-98.26,-115.8
-1.55,-2.39,-0.01,177.08,-109.48,-145.47
-1.65,-2.53,-0.01,187.66,-119.82,-186.6
-1.52,-2.63,-0.06,197.47,-124.35,-231.6
-1.38,-2.54,-0.2,212.63,-117.98,-278.61
-1.43,-2.13,-0.23,222.69,-112.12,-316.52
-1.55,-1.71,-0.22,219.33,-114.81,-348.69
-1.52,-1.5,-0.17,206.98,-115.16,-365.68
-1.55,-1.39,-0.1,196.79,-117.53,-379.92
-1.57,-1.4,0.04,194.29,-119.77,-389.88
-1.55,-1.35,0.05,202.75,-119.45,-402.96
-1.64,-1.02,0.1,205.22,-120.02,-420.99
-1.68,-0.83,0.15,202.09,-129.08,-436.02
-1.66,-0.46,0.08,194.29,-136.85,-451.39
-1.65,-0.35,0.07,187.11,-149.31,-458.46
-1.49,0.05,-0.09,176.34,-158.23,-485.39
-1.33,0.5,-0.17,137.59,-157.85,-500.27
-1.19,0.72,-0.25,96.37,-150.43,-500.27
-1.06,1.2,-0.23,57.08,-150.02,-500.27
-0.9,1.26,-0.2,34.27,-139.47,-500.27
-0.69,1.27,-0.23,47.31,-134.0,-500.27
-0.39,1.65,-0.25,63.51,-128.18,-500.27
-0.14,1.76,-0.34,84.72,-113.71,-457.04
