acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.23,-0.97,-0.32,-13.15,-3.8,-1.27
-0.25,-0.97,-0.3,-14.5,-3.68,-0.47
-0.25,-0.99,-0.31,-13.54,-3.59,-0.96
-0.26,-0.99,-0.31,-12.72,-3.88,-1.33
-0.26,-0.97,-0.29,-12.92,-4.95,-3.18
-0.27,-0.96,-0.31,-13.92,-6.23,-4.6
-0.27,-0.96,-0.3,-14.24,-6.95,-4.03
-0.27,-0.95,-0.29,-14.2,-8.49,-4.58
-0.3,-0.97,-0.29,-14.09,-10.43,-6.55
-0.23,-0.96,-0.3,-13.08,-10.21,-3.6
-0.23,-0.95,-0.31,-12.44,-9.71,-1.08
-0.23,-0.96,-0.3,-11.56,-10.0,-2.15
-0.24,-0.91,-0.32,-12.56,-11.05,-0.85
-0.23,-0.97,-0.34,-9.82,-8.46,-0.84
-0.24,-1.01,-0.32,-7.56,-8.61,-0.61
-0.23,-1.04,-0.33,-2.84,-7.56,0.67
-0.23,-1.09,-0.31,5.08,-6.4,1.39
-0.28,-1.16,-0.27,18.5,-7.22,4.26
-0.36,-1.22,-0.23,37.65,-12.21,8.85
-0.42,-1.35,-0.15,66.75,-20.03,17.85
-0.41,-1.33,-0.18,97.04,-27.22,25.22
-0.35,-1.22,-0.24,115.97,-32.49,27.76
-0.33,-1.17,-0.28,127.02,-35.94,27.08
-0.28,-1.14,-0.31,136.37,-35.68,25.82
-0.28,-1.11,-0.29,142.05,-36.03,22.69
-0.25,-1.09,-0.31,146.98,-35.13,18.78
-0.29,-1.1,-0.28,152.55,-35.95,17.24
-0.39,-1.19,-0.18,165.21,-43.3,17.13
-0.4,-1.3,-0.15,189.3,-50.21,22.11
-0.38,-1.29,-0.14,209.97,-56.06,26.37
-0.3,-1.26,-0.2,225.57,-58.53,25.18
-0.24,-1.16,-0.25,233.45,-57.95,14.47
-0.23,-1.1,-0.23,236.34,-54.34,8.99
-0.25,-1.13,-0.18,245.01,-52.56,6.87
-0.33,-1.14,-0.06,259.68,-53.91,7.69
-0.37,-1.1,-0.05,275.44,-57.92,13.22
-0.37,-1.08,-0.01,289.42,-62.82,13.36
-0.31,-1.05,-0.04,299.85,-65.42,9.34
-0.26,-1.0,-0.04,303.24,-65.27,4.0
-0.19,-1.01,-0.03,309.98,-62.11,-0.49
-0.24,-0.98,0.03,319.24,-59.57,0.4
-0.2,-0.94,0.04,334.09,-55.74,6.69
-0.23,-0.74,0.03,336.11,-53.65,8.61
-0.29,-0.48,0.07,321.97,-54.98,8.73
-0.27,-0.34,0.15,300.24,-56.72,8.76
-0.26,-0.35,0.19,281.74,-59.65,8.37
-0.26,-0.47,0.3,277.13,-61.19,15.22
-0.18,-0.59,0.31,285.74,-60.7,19.27
-0.08,-0.51,0.26,286.11,-56.92,14.47
-0.02,-0.38,0.21,277.19,-48.55,6.64
0.01,-0.21,0.21,261.16,-40.24,-1.95
-0.09,-0.09,0.28,242.37,-35.98,-3.97
-0.05,-0.16,0.33,239.05,-30.78,4.23
-0.04,-0.05,0.32,231.71,-23.92,8.98
-0.01,0.05,0.33,209.47,-16.34,2.61
-0.02,0.07,0.35,182.82,-7.53,-6.96
-0.08,0.0,0.41,163.33,-2.43,-15.11
-0.19,-0.08,0.52,155.92,-3.85,-18.76
-0.17,-0.01,0.57,155.4,-6.53,-18.61
-0.08,0.11,0.52,150.09,-4.26,-15.19
-0.01,0.16,0.49,143.39,3.62,-6.69
-0.01,0.26,0.49,128.41,12.12,-5.47
-0.04,0.34,0.51,101.15,19.05,-12.05
-0.07,0.34,0.54,71.91,25.92,-23.25
-0.18,0.4,0.59,39.11,28.4,-38.06
-0.24,0.41,0.65,7.98,28.81,-45.34
-0.3,0.3,0.72,-9.44,26.5,-43.3
-0.32,0.14,0.75,-9.44,21.95,-32.03
-0.29,0.06,0.79,0.26,18.7,-19.51
-0.24,0.09,0.79,5.71,19.66,-7.86
-0.19,0.11,0.73,8.03,23.92,-4.69
-0.27,0.15,0.77,-0.02,24.14,-7.76
-0.34,0.1,0.83,-3.42,22.63,-5.97
-0.39,0.06,0.87,-0.81,16.43,-2.08
-0.33,0.07,0.88,1.76,11.48,-0.84
-0.14,0.13,0.75,1.11,16.5,1.42
-0.11,0.2,0.72,-8.55,23.31,-2.24
-0.19,0.24,0.72,-20.03,27.39,-7.71
-0.26,0.14,0.8,-26.11,27.19,-7.73
-0.29,0.09,0.84,-23.57,30.41,2.03
-0.34,0.02,0.89,-19.51,30.47,10.05
-0.39,-0.02,0.94,-13.68,26.0,11.73
-0.38,-0.01,0.93,-8.81,22.02,13.36
-0.28,-0.08,0.87,1.54,22.41,14.69
-0.3,-0.02,0.85,7.21,23.71,13.98
-0.27,-0.0,0.83,7.94,26.44,12.06
-0.3,0.02,0.8,7.31,27.01,9.6
-0.33,0.04,0.86,6.63,26.61,8.52
-0.31,0.02,0.86,9.59,26.5,10.87
-0.32,0.04,0.87,14.78,26.64,12.32
-0.31,0.07,0.85,19.27,26.15,14.08
-0.31,0.14,0.84,18.2,26.56,14.66
-0.3,0.11,0.81,15.34,27.04,12.66
-0.31,0.1,0.82,11.42,28.26,9.3
-0.32,0.11,0.83,5.73,29.42,7.22
-0.32,0.08,0.82,3.8,31.15,9.71
-0.39,0.11,0.9,4.15,30.4,12.27
-0.37,0.11,0.89,8.03,29.37,14.84
-0.39,0.12,0.89,11.36,27.91,19.18
-0.41,0.14,0.87,10.61,26.81,20.26
