acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,-1.0,0.1,-10.5,21.48,10.63
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
0.18,-0.99,-0.01,-11.35,21.63,9.7
