acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.17,-1.04,-0.1,-30.9,-17.02,22.27
-0.16,-1.12,-0.05,-25.1,-21.42,33.89
-0.12,-1.19,-0.09,-16.58,-24.14,41.02
-0.07,-1.18,-0.1,-10.49,-24.99,49.44
-0.07,-1.22,-0.1,-2.93,-23.73,61.74
-0.09,-1.31,-0.09,7.65,-24.5,81.48
-0.15,-1.51,-0.07,25.82,-25.08,109.36
-0.12,-1.8,0.01,58.64,-28.47,142.64
-0.01,-2.3,0.04,144.98,-22.37,158.75
0.27,-1.78,-0.07,144.58,-3.51,153.18
0.33,-1.83,-0.17,167.57,19.79,143.28
0.19,-1.51,-0.17,181.25,36.12,145.11
0.09,-1.36,-0.14,192.93,48.34,162.61
-0.08,-1.23,-0.11,202.84,51.95,184.37
-0.28,-1.27,-0.04,213.27,45.94,210.61
-0.38,-1.47,0.0,237.47,32.78,234.02
-0.25,-1.54,0.04,264.73,24.73,262.78
-0.18,-1.58,-0.07,290.08,26.02,256.93
-0.08,-1.51,-0.1,312.15,24.34,234.2
0.03,-1.34,-0.22,331.97,33.85,222.38
0.03,-1.06,-0.26,346.31,47.57,227.5
-0.02,-0.8,-0.29,354.31,59.36,242.32
-0.07,-0.64,-0.26,357.94,65.63,255.98
-0.05,-0.58,-0.28,356.98,72.98,258.34
-0.17,-0.58,-0.23,352.35,74.75,240.66
-0.26,-0.62,-0.22,350.34,67.77,207.18
-0.34,-0.66,-0.18,357.57,59.51,185.3
-0.26,-0.54,-0.24,369.02,60.17,189.51
-0.13,-0.39,-0.31,380.23,70.75,199.74
-0.08,-0.1,-0.36,377.04,82.2,203.5
-0.09,0.05,-0.37,363.21,90.75,196.9
-0.11,0.16,-0.36,345.28,98.34,180.63
-0.2,0.16,-0.33,331.05,104.76,164.27
-0.36,0.1,-0.28,327.3,104.66,156.99
-0.4,0.03,-0.3,332.38,105.19,153.34
-0.35,0.11,-0.35,337.44,110.06,148.12
-0.38,0.22,-0.39,339.79,113.51,139.77
-0.38,0.37,-0.42,336.61,116.31,128.76
-0.43,0.6,-0.45,321.91,116.92,116.63
-0.53,0.79,-0.44,299.54,113.27,104.73
-0.59,0.9,-0.43,273.07,107.4,96.38
-0.61,0.86,-0.4,254.31,100.89,98.56
-0.53,0.73,-0.48,248.96,103.4,98.37
-0.55,0.76,-0.54,244.52,106.67,86.79
-0.64,0.85,-0.57,235.83,104.66,63.5
-0.71,0.99,-0.59,220.02,100.14,35.54
-0.79,1.12,-0.58,200.81,94.69,9.92
-0.9,1.33,-0.56,177.21,88.52,-4.89
-0.96,1.51,-0.55,147.45,82.61,-13.34
-1.02,1.6,-0.53,115.25,75.21,-18.96
-1.12,1.62,-0.48,84.73,63.5,-21.22
-1.2,1.54,-0.43,59.48,50.6,-21.08
-1.24,1.42,-0.41,42.99,37.82,-23.51
-1.25,1.43,-0.4,26.47,25.98,-29.88
-1.25,1.48,-0.4,6.66,14.26,-38.37
-1.27,1.45,-0.37,-12.49,2.17,-47.92
-1.27,1.48,-0.37,-33.4,-9.92,-57.89
-1.24,1.45,-0.37,-54.92,-21.53,-65.94
-1.24,1.42,-0.36,-75.31,-30.81,-68.81
