acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,-0.91,0.24,4.26,-0.63,-3.15
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
0.2,-0.71,0.13,0.26,14.14,8.38
