acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,-1.26,-0.06,-1.6,4.95,8.95
0.12,-1.32,-0.06,0.48,6.59,4.59
0.07,-1.35,0.01,1.21,6.39,1.05
0.03,-1.43,0.04,2.5,3.75,-1.88
-0.01,-1.53,0.07,7.03,-0.26,-3.56
-0.02,-1.67,0.09,13.56,-5.05,-7.56
0.04,-1.77,0.06,22.51,-5.47,-14.51
0.07,-1.83,0.05,27.34,-3.13,-24.74
0.07,-1.92,0.08,26.68,-3.12,-42.34
0.11,-1.99,0.1,28.21,-1.4,-63.27
0.08,-2.0,0.17,32.63,-0.86,-85.99
0.06,-2.0,0.17,42.92,-1.87,-108.2
-0.01,-2.0,0.18,58.23,-0.43,-126.07
-0.07,-2.0,0.17,73.69,1.35,-141.29
-0.12,-2.0,0.13,87.02,4.8,-149.86
-0.18,-2.0,0.15,92.32,9.24,-158.64
-0.24,-2.0,0.18,92.38,5.93,-179.47
-0.27,-2.0,0.24,91.72,-0.85,-205.53
-0.3,-1.95,0.24,100.97,-1.76,-229.48
-0.25,-1.93,0.11,113.75,0.33,-246.37
-0.25,-1.77,0.06,125.53,0.28,-250.14
-0.24,-1.61,-0.0,128.7,0.84,-250.14
-0.2,-1.49,-0.1,135.63,8.27,-250.14
-0.22,-1.34,-0.15,150.63,17.66,-250.14
-0.31,-1.13,-0.15,166.33,23.8,-250.14
-0.35,-0.89,-0.18,180.0,26.64,-250.14
-0.38,-0.68,-0.19,183.22,30.27,-250.14
-0.35,-0.48,-0.23,180.37,31.86,-250.14
-0.43,-0.35,-0.22,182.27,25.59,-250.14
-0.45,-0.19,-0.22,177.27,14.95,-250.14
-0.42,-0.07,-0.23,172.52,11.12,-250.14
-0.49,0.18,-0.19,164.79,4.15,-250.14
-0.59,0.52,-0.14,150.06,-7.26,-250.14
-0.48,0.71,-0.1,130.66,-25.34,-250.14
-0.38,0.87,-0.13,107.8,-36.81,-250.14
-0.23,1.03,-0.18,79.58,-38.76,-216.59
-0.12,1.05,-0.18,58.82,-36.2,-178.43
-0.03,1.01,-0.22,44.89,-31.81,-142.53
0.02,0.98,-0.24,36.89,-27.71,-112.07
0.02,0.99,-0.23,29.53,-25.2,-83.88
-0.01,0.97,-0.19,31.91,-21.34,-54.49
0.01,1.15,-0.19,22.89,-24.37,-25.06
-0.03,1.41,-0.13,5.37,-28.63,12.14
-0.06,1.63,-0.15,-23.72,-39.77,54.17
-0.03,1.79,-0.19,-59.05,-47.91,105.66
-0.06,1.71,-0.25,-87.09,-53.68,161.95
-0.13,1.64,-0.29,-108.18,-60.17,225.3
-0.2,1.56,-0.34,-124.68,-60.61,250.13
-0.29,1.39,-0.4,-135.1,-57.38,250.13
-0.38,1.18,-0.48,-146.11,-56.05,250.13
-0.46,0.86,-0.59,-150.51,-48.93,250.13
-0.57,0.56,-0.68,-152.07,-41.15,250.13
-0.72,0.22,-0.7,-154.66,-32.31,250.13
-0.93,-0.06,-0.67,-169.63,-32.84,250.13
-1.07,-0.55,-0.64,-189.94,-41.3,250.13
-0.93,-0.84,-0.62,-213.63,-22.45,250.13
-1.24,-1.62,-0.41,-233.55,-56.29,250.13
-1.0,-2.0,-0.39,-238.68,-60.63,250.13
-0.43,-2.0,-0.59,-207.28,-29.02,250.13
-0.15,-2.0,-0.41,-159.87,20.89,250.13
-0.44,-2.0,-0.01,-115.89,41.89,250.13
-0.52,-2.0,0.2,-91.59,42.27,197.97
-0.5,-2.0,0.23,-53.71,42.63,140.71
-0.13,-2.0,0.25,-28.27,43.5,90.67
-0.68,-2.0,0.38,-19.88,56.13,72.38
-0.17,-2.0,0.12,-30.19,-6.82,-8.17
0.42,-1.96,0.05,-15.79,36.6,7.26
-0.07,-2.0,0.16,5.76,24.79,6.25
0.16,-1.9,0.19,27.71,26.49,4.56
0.07,-1.64,0.16,38.09,26.55,11.24
0.12,-1.36,0.13,37.08,20.82,7.31
0.14,-1.17,0.07,29.16,17.68,4.27
0.18,-1.04,0.04,16.81,13.94,-0.92
0.21,-1.0,-0.01,6.65,15.69,-0.79
0.32,-0.99,-0.06,5.7,36.99,-9.39
0.24,-0.92,-0.0,-8.31,12.05,-10.11
0.16,-0.96,-0.06,-19.39,17.63,-9.73
0.2,-1.12,-0.1,-14.64,12.86,-3.21
0.15,-1.1,-0.08,-7.89,17.36,1.79
0.05,-1.09,-0.08,-2.21,11.75,0.06
-0.0,-1.01,-0.03,-3.55,14.2,-3.88
0.02,-1.05,-0.06,-4.98,11.93,-5.67
0.05,-1.06,-0.06,-1.78,14.81,-2.91
-0.01,-1.06,-0.03,5.21,17.11,-1.02
0.01,-1.05,-0.05,5.78,17.02,-3.99
-0.04,-1.03,-0.01,5.32,14.72,-7.95
-0.01,-1.02,-0.02,5.63,14.66,-11.03
-0.0,-0.99,-0.04,7.25,15.31,-10.34
-0.0,-0.93,-0.06,7.3,16.76,-8.89
0.0,-0.91,-0.05,5.53,17.02,-7.46
0.0,-0.91,-0.03,4.11,17.25,-5.37
-0.0,-0.92,-0.01,4.95,15.79,-2.98
-0.03,-0.92,0.01,4.96,14.28,-0.82
-0.03,-0.93,-0.0,4.15,12.6,0.34
-0.03,-0.94,-0.02,4.07,11.65,0.69
-0.04,-0.94,-0.02,2.79,10.63,1.12
-0.05,-0.94,-0.01,0.73,8.66,0.64
-0.0,-0.98,-0.04,0.98,8.81,1.95
-0.0,-1.0,-0.04,3.89,11.4,3.75
-0.02,-1.01,-0.01,5.11,12.91,3.22
