acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.28,-1.15,-0.02,41.47,-7.47,5.06
0.29,-1.16,-0.02,44.92,-8.27,5.42
0.34,-1.18,-0.02,49.27,-7.24,5.53
0.34,-1.16,-0.02,53.17,-5.71,5.31
0.35,-1.14,0.0,55.48,-4.79,4.15
0.36,-1.17,0.02,57.97,-3.49,2.31
0.37,-1.17,0.04,61.51,-1.99,-0.87
0.36,-1.17,0.05,65.31,-0.82,-3.68
0.36,-1.16,0.06,70.22,0.76,-4.92
0.35,-1.14,0.07,76.62,2.55,-2.08
0.33,-1.11,0.06,80.24,3.82,-7.37
0.32,-1.06,0.07,81.16,4.95,-10.43
0.26,-1.11,0.08,85.23,4.76,-11.85
0.25,-1.18,0.08,97.28,4.26,-9.79
0.23,-1.18,0.05,113.6,3.7,-8.24
0.22,-1.14,0.01,127.14,2.71,-7.98
0.24,-1.11,-0.03,142.16,2.72,-7.53
0.23,-1.09,-0.07,159.11,2.76,-7.07
0.22,-1.06,-0.12,179.23,3.05,-5.12
0.25,-0.97,-0.21,196.42,5.66,-4.12
0.24,-0.87,-0.29,209.6,10.22,-4.96
0.23,-0.78,-0.37,218.75,16.92,-8.21
0.24,-0.68,-0.47,224.09,28.18,-14.21
0.18,-0.61,-0.55,229.71,41.94,-19.24
0.11,-0.54,-0.6,236.24,55.34,-22.02
0.03,-0.49,-0.65,246.21,69.94,-21.9
-0.09,-0.51,-0.66,250.13,81.58,-19.88
-0.14,-0.38,-0.72,250.13,93.21,-13.58
-0.25,-0.27,-0.78,250.13,102.06,-3.99
-0.31,0.03,-0.82,250.13,108.06,6.22
-0.37,0.29,-0.85,250.13,111.16,14.27
-0.38,0.39,-0.77,250.13,112.27,19.25
-0.31,0.36,-0.78,250.13,119.44,21.21
-0.39,0.34,-0.65,250.13,122.76,11.07
-0.33,0.29,-0.59,250.13,129.52,-4.26
-0.79,0.32,0.46,250.13,177.1,2.69
-0.21,0.51,-0.23,239.37,175.52,-24.15
-0.21,0.81,-0.04,216.46,209.46,-4.93
-0.42,0.81,0.31,206.8,226.47,29.24
-0.48,0.85,0.68,187.97,229.76,41.03
-0.8,0.76,1.29,158.49,229.41,46.43
-0.6,0.91,1.37,127.21,235.56,31.73
-0.64,0.52,1.53,109.27,250.13,33.34
-1.04,-0.18,2.0,156.05,205.5,73.25
-0.65,0.42,2.0,161.94,203.95,84.63
-0.75,0.26,2.0,170.74,188.35,93.95
-0.69,0.4,2.0,168.03,161.59,99.2
-1.32,0.96,2.0,164.08,128.52,120.36
-2.0,2.0,2.0,88.32,48.95,115.1
-0.97,2.0,2.0,-99.89,-10.9,98.21
0.02,1.01,2.0,-154.67,14.29,-90.51
-0.44,-0.51,2.0,-144.91,37.23,-39.26
-0.3,-0.94,2.0,-55.82,10.95,-17.73
-0.55,-0.47,2.0,-31.21,10.81,18.44
-0.88,-0.14,2.0,-41.46,-15.37,3.62
-1.06,0.34,2.0,-82.92,-39.99,-16.93
-1.31,0.71,2.0,-148.56,-88.36,-42.11
-1.17,0.72,2.0,-206.36,-130.0,-53.56
-0.89,0.68,1.9,-250.14,-156.51,-75.69
-0.73,0.6,1.53,-250.14,-178.67,-105.18
-0.69,0.34,1.31,-250.14,-177.76,-121.37
-0.25,0.17,0.82,-250.14,-183.73,-126.8
-0.36,0.22,0.72,-250.14,-200.64,-132.21
-0.28,0.52,0.51,-250.14,-207.79,-138.47
-0.29,0.46,0.34,-250.14,-214.29,-132.73
-0.25,0.38,0.15,-250.14,-226.78,-127.65
-0.07,0.21,-0.16,-250.14,-219.29,-112.63
-0.17,0.14,-0.25,-250.14,-220.95,-114.87
0.05,0.07,-0.5,-250.14,-214.37,-109.64
0.2,0.04,-0.64,-250.14,-196.18,-113.08
0.29,0.06,-0.73,-250.14,-175.07,-112.16
0.23,-0.09,-0.75,-250.14,-151.78,-87.48
0.05,-0.31,-0.71,-250.14,-133.21,-44.95
-0.37,-0.41,-0.54,-250.14,-130.98,-12.95
-0.44,-0.57,-0.55,-250.14,-145.67,10.11
-0.13,-0.94,-0.69,-250.14,-146.68,23.74
0.2,-1.31,-0.74,-246.07,-134.73,31.66
0.42,-1.25,-0.72,-181.05,-110.91,23.59
0.38,-0.85,-0.61,-145.24,-94.48,4.76
0.29,-0.52,-0.57,-129.09,-84.49,-8.76
0.27,-0.33,-0.62,-123.3,-76.53,-10.85
0.29,-0.38,-0.7,-120.38,-65.08,-6.6
0.27,-0.56,-0.72,-112.42,-51.81,6.73
0.18,-0.78,-0.67,-96.6,-40.75,23.63
0.1,-1.06,-0.56,-72.09,-34.76,35.79
0.03,-1.26,-0.46,-46.21,-31.69,37.82
0.02,-1.36,-0.43,-23.84,-29.85,35.6
0.09,-1.35,-0.44,-4.93,-23.18,28.36
0.13,-1.21,-0.44,3.19,-14.45,19.35
0.16,-1.13,-0.46,3.93,-5.4,11.78
0.15,-1.05,-0.42,1.92,2.52,8.83
0.14,-1.05,-0.39,3.84,8.46,14.03
0.17,-1.12,-0.35,10.95,13.37,20.13
0.2,-1.15,-0.33,19.53,17.63,22.07
0.22,-1.1,-0.33,26.53,20.74,20.61
0.23,-1.06,-0.32,28.73,25.21,17.86
0.23,-0.99,-0.3,25.93,30.21,13.97
0.15,-1.0,-0.24,23.39,31.99,11.21
0.1,-0.99,-0.19,20.95,30.23,8.0
0.1,-1.0,-0.17,19.19,28.18,6.88
