acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.41,-1.13,0.08,251.08,-9.5,164.08
-0.26,-0.98,-0.02,279.47,-4.38,181.77
-0.07,-0.74,-0.14,294.73,11.04,200.82
0.01,-0.51,-0.19,296.21,28.0,209.45
0.02,-0.36,-0.21,289.33,43.83,208.96
-0.11,-0.37,-0.13,285.95,52.23,218.6
-0.19,-0.48,-0.08,295.08,53.39,227.92
-0.24,-0.64,-0.05,313.33,53.01,228.96
-0.31,-0.77,-0.02,340.03,48.47,221.01
-0.23,-0.67,-0.11,364.81,42.29,199.3
-0.04,-0.42,-0.23,377.08,50.23,189.07
0.09,-0.15,-0.31,375.18,69.11,179.98
0.15,0.03,-0.35,367.71,91.31,176.78
0.17,0.07,-0.4,367.79,116.26,185.07
0.05,0.18,-0.43,373.66,140.81,205.94
-0.07,0.12,-0.41,390.89,156.17,241.57
-0.04,0.2,-0.48,405.65,167.94,252.81
-0.07,0.44,-0.58,409.08,176.18,233.56
-0.26,0.83,-0.62,388.98,174.24,187.76
-0.46,1.12,-0.62,352.18,161.71,135.82
-0.59,1.29,-0.61,309.6,148.31,100.15
-0.62,1.36,-0.59,271.44,139.48,77.4
-0.7,1.3,-0.59,246.7,132.98,73.25
-0.74,1.27,-0.63,232.41,129.91,77.63
-0.77,1.41,-0.68,216.29,127.76,77.66
-0.87,1.6,-0.69,189.91,122.66,64.44
-0.96,1.7,-0.65,156.52,113.39,45.47
-1.05,1.66,-0.6,125.8,103.79,26.06
-1.18,1.62,-0.56,99.24,92.2,6.85
-1.26,1.66,-0.51,72.79,77.86,-10.93
-1.34,1.68,-0.46,45.95,62.43,-22.95
-1.37,1.67,-0.41,21.08,47.86,-27.79
-1.39,1.65,-0.36,-2.85,33.16,-29.66
-1.39,1.59,-0.33,-23.85,19.01,-28.98
-1.37,1.49,-0.29,-41.21,4.76,-24.17
-1.34,1.36,-0.28,-53.66,-8.78,-18.96
-1.3,1.3,-0.29,-64.03,-21.45,-15.47
-1.29,1.29,-0.29,-76.89,-36.58,-15.88
-1.22,1.26,-0.27,-91.86,-51.95,-18.66
-1.15,1.15,-0.29,-105.01,-65.44,-23.11
-1.07,0.99,-0.28,-110.52,-75.79,-24.84
-0.97,0.89,-0.29,-112.27,-81.6,-25.18
-0.86,0.84,-0.32,-112.82,-82.02,-25.73
-0.77,0.83,-0.33,-116.29,-79.91,-30.53
-0.74,0.81,-0.32,-120.73,-77.53,-36.84
-0.72,0.78,-0.32,-125.19,-74.73,-39.02
-0.76,0.69,-0.3,-125.48,-73.28,-35.24
-0.83,0.64,-0.3,-125.62,-77.86,-41.6
-0.82,0.71,-0.3,-134.52,-87.08,-61.22
-0.81,0.72,-0.31,-145.85,-95.77,-82.67
-0.79,0.73,-0.3,-154.82,-102.38,-92.32
-0.75,0.7,-0.27,-161.6,-106.02,-92.93
-0.71,0.65,-0.27,-167.34,-106.93,-91.71
-0.69,0.64,-0.27,-178.63,-111.44,-110.84
-0.67,0.68,-0.27,-200.03,-119.6,-144.23
-0.69,0.64,-0.24,-218.41,-130.47,-170.26
-0.65,0.59,-0.22,-229.68,-138.44,-178.75
-0.57,0.54,-0.22,-237.62,-142.23,-175.79
-0.51,0.46,-0.23,-244.46,-144.29,-179.34
-0.43,0.48,-0.24,-258.95,-146.6,-191.79
-0.34,0.4,-0.23,-272.64,-145.6,-206.24
-0.27,0.33,-0.21,-281.42,-140.14,-212.34
-0.22,0.25,-0.2,-285.24,-130.6,-203.89
-0.19,0.16,-0.19,-286.23,-119.25,-188.72
-0.2,0.1,-0.19,-290.61,-112.66,-191.21
-0.2,0.09,-0.17,-304.11,-112.49,-211.11
-0.15,-0.05,-0.18,-310.96,-112.38,-230.73
-0.07,-0.2,-0.18,-308.37,-103.53,-230.92
-0.09,-0.4,-0.12,-295.3,-89.54,-217.08
-0.14,-0.6,-0.04,-270.29,-77.21,-189.37
-0.23,-0.66,0.06,-242.85,-67.82,-169.95
-0.26,-0.61,0.08,-222.56,-65.4,-161.65
-0.27,-0.53,0.08,-210.95,-66.24,-162.58
-0.25,-0.41,0.07,-210.5,-69.3,-170.41
-0.16,-0.38,0.03,-216.56,-69.25,-174.14
-0.03,-0.47,-0.01,-220.6,-59.04,-170.96
0.02,-0.52,-0.05,-221.82,-43.19,-165.6
-0.03,-0.55,-0.04,-225.05,-30.29,-161.56
-0.11,-0.69,-0.01,-221.8,-18.66,-143.8
-0.2,-0.83,0.03,-208.75,-9.36,-119.65
-0.28,-0.99,0.11,-187.76,-6.73,-99.15
-0.28,-1.0,0.12,-170.06,-7.59,-96.02
-0.23,-0.96,0.1,-163.39,-10.5,-109.3
-0.18,-0.96,0.06,-163.79,-14.56,-129.71
-0.1,-0.99,0.05,-164.24,-13.94,-146.73
-0.07,-0.99,0.03,-163.22,-10.84,-155.95
0.0,-0.92,-0.0,-162.44,-2.93,-152.4
0.01,-0.9,-0.06,-162.98,12.12,-135.85
-0.13,-1.01,-0.02,-157.85,24.84,-106.15
-0.29,-1.1,0.04,-148.82,29.33,-73.44
-0.35,-1.23,0.07,-135.44,29.11,-45.33
-0.37,-1.31,0.08,-121.69,26.44,-26.5
-0.35,-1.38,0.08,-109.69,23.31,-19.48
-0.37,-1.51,0.12,-95.57,18.18,-22.06
-0.32,-1.6,0.1,-78.14,17.1,-25.53
-0.35,-1.63,0.09,-59.62,18.53,-25.86
-0.43,-1.62,0.09,-42.87,17.85,-23.16
-0.48,-1.55,0.1,-30.87,14.11,-18.31
-0.5,-1.46,0.09,-25.02,8.58,-13.05
-0.47,-1.41,0.09,-22.09,3.79,-6.31
