acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-1.51,0.08,54.07,-20.91,6.62
0.0,-1.61,0.08,73.74,-26.32,8.87
-0.03,-1.74,0.13,97.26,-33.03,11.31
-0.07,-1.87,0.14,127.97,-40.59,12.33
-0.06,-1.95,0.11,161.52,-44.76,13.5
-0.2,-2.0,0.13,200.06,-52.02,16.08
-0.3,-2.0,0.14,241.13,-61.87,20.4
-0.34,-2.0,0.1,250.13,-73.97,24.4
-0.34,-1.97,-0.01,250.13,-84.1,28.49
-0.26,-1.76,-0.13,250.13,-90.56,31.6
-0.22,-1.6,-0.23,250.13,-94.06,34.79
-0.24,-1.66,-0.32,250.13,-98.99,46.04
-0.19,-1.76,-0.44,250.13,-104.85,62.56
-0.15,-1.87,-0.61,250.13,-108.63,76.95
-0.11,-1.93,-0.81,250.13,-111.04,87.42
-0.1,-2.0,-1.03,250.13,-112.73,103.2
0.01,-2.0,-1.32,250.13,-110.47,126.92
0.09,-1.89,-1.57,250.13,-103.82,136.34
0.06,-1.73,-1.69,250.13,-103.34,122.73
0.21,-1.53,-1.94,250.13,-94.7,102.05
0.21,-1.56,-2.0,250.13,-82.73,95.53
0.28,-1.33,-2.0,250.13,-67.41,91.89
0.21,-0.87,-2.0,250.13,-57.15,77.43
0.2,-0.31,-2.0,250.13,-53.27,39.28
0.24,-0.02,-2.0,250.13,-46.25,-15.95
0.26,0.14,-1.95,250.13,-34.85,-85.03
0.12,0.5,-1.69,250.13,-25.85,-148.23
-0.01,0.46,-1.46,250.13,-14.62,-197.66
-0.21,0.78,-1.22,250.13,-8.76,-217.66
-0.26,0.88,-0.99,250.13,-3.73,-207.44
-0.26,1.79,-1.01,250.13,-6.39,-183.82
-0.42,2.0,-0.85,250.13,-7.47,-153.39
-0.11,2.0,-0.8,250.13,5.09,-140.53
0.09,2.0,-0.78,250.13,28.39,-136.85
-0.02,2.0,-0.64,236.98,50.79,-131.28
-0.15,2.0,-0.48,199.0,52.82,-103.21
-0.46,2.0,-0.19,131.17,40.69,-90.65
0.0,2.0,-0.32,60.3,30.44,-68.85
-0.03,2.0,0.02,-5.1,15.6,-54.02
0.11,2.0,0.05,-47.0,13.95,-40.79
0.11,2.0,0.14,-74.02,19.45,-30.78
0.01,2.0,0.31,-101.57,20.85,-14.6
-0.08,2.0,0.45,-129.37,19.03,10.38
-0.15,2.0,0.51,-156.95,9.94,34.83
-0.19,2.0,0.52,-186.95,2.89,58.2
-0.12,2.0,0.42,-216.97,0.4,68.3
-0.17,2.0,0.35,-250.14,-1.71,59.67
-0.28,2.0,0.32,-250.14,-9.54,42.15
-0.36,2.0,0.25,-250.14,-23.08,23.48
-0.37,1.77,0.13,-250.14,-33.92,6.9
-0.37,1.64,0.01,-250.14,-46.24,-17.06
-0.34,1.55,-0.14,-250.14,-59.83,-46.77
-0.33,1.49,-0.29,-250.14,-74.19,-76.71
-0.32,1.32,-0.45,-250.14,-91.95,-101.63
-0.28,1.18,-0.64,-250.14,-109.04,-118.82
-0.24,0.99,-0.81,-250.14,-128.67,-136.69
-0.27,0.87,-0.94,-250.14,-154.17,-145.24
-0.21,0.74,-1.11,-250.14,-176.85,-153.98
-0.09,0.69,-1.33,-250.14,-198.48,-165.5
0.06,0.65,-1.55,-250.14,-215.53,-175.4
0.25,0.52,-1.74,-250.14,-224.59,-174.56
0.46,0.36,-1.92,-250.14,-223.18,-163.76
0.65,0.19,-2.0,-250.14,-208.73,-139.27
0.79,-0.06,-2.0,-250.14,-183.85,-90.42
0.88,-0.17,-2.0,-250.14,-147.4,-39.42
0.79,-0.03,-1.95,-250.14,-112.28,-8.15
0.61,-0.08,-1.82,-250.14,-88.4,14.87
0.47,-0.33,-1.71,-250.14,-70.1,39.6
0.38,-0.63,-1.58,-250.14,-59.08,57.47
0.25,-0.99,-1.44,-250.14,-48.72,65.94
0.05,-1.5,-1.18,-250.14,-50.34,70.84
-0.09,-1.95,-0.95,-250.14,-57.53,87.77
-0.05,-2.0,-0.9,-191.02,-63.4,106.12
0.09,-1.85,-0.98,-121.7,-57.18,119.0
0.11,-1.5,-1.04,-97.31,-45.24,118.43
0.06,-1.43,-1.06,-108.69,-30.99,112.52
0.04,-1.72,-1.02,-122.08,-15.3,101.13
0.05,-2.0,-0.92,-119.34,2.6,87.63
0.01,-2.0,-0.76,-91.83,22.02,77.04
-0.08,-2.0,-0.52,-46.92,33.73,67.23
-0.11,-2.0,-0.33,4.13,38.04,53.8
0.05,-2.0,-0.37,43.21,39.4,28.18
0.02,-2.0,-0.13,63.31,40.35,12.17
0.49,-1.22,-0.64,61.61,26.84,-22.13
0.01,-1.14,-0.02,64.34,32.44,-11.8
-0.03,-1.16,0.05,49.66,23.4,-18.83
0.09,-1.14,-0.05,37.08,25.01,-19.19
-0.0,-1.14,0.02,36.32,17.52,-21.96
0.08,-1.33,-0.02,45.38,16.02,-16.27
0.08,-1.32,-0.01,57.06,7.7,-18.43
0.17,-1.17,-0.11,62.44,5.6,-21.19
0.19,-0.96,-0.14,57.35,3.5,-27.09
0.23,-0.82,-0.2,48.47,5.88,-25.55
0.24,-0.74,-0.21,37.5,8.87,-19.69
0.2,-0.7,-0.17,22.45,10.38,-15.69
0.2,-0.75,-0.14,10.83,10.59,-12.45
0.22,-0.84,-0.12,7.48,11.92,-6.57
0.2,-0.9,-0.09,6.61,12.14,-4.38
0.2,-0.94,-0.09,7.4,10.71,-5.46
0.2,-0.96,-0.1,10.75,10.93,-3.44
