acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,-1.01,0.12,-11.69,-8.61,6.44
0.11,-1.0,0.13,-13.56,-8.9,7.82
0.11,-1.05,0.14,-12.81,-8.63,9.68
0.1,-1.09,0.16,-9.31,-10.44,11.19
0.12,-1.07,0.16,-8.92,-11.07,11.82
0.13,-1.07,0.15,-10.99,-12.9,11.08
0.17,-1.11,0.14,-14.08,-14.29,8.72
0.2,-1.15,0.13,-15.31,-14.44,7.36
0.2,-1.2,0.13,-13.95,-13.13,6.7
0.19,-1.26,0.19,-13.3,-15.34,4.09
0.2,-1.36,0.2,-10.78,-18.41,0.35
0.24,-1.44,0.21,-5.71,-19.83,-4.34
0.29,-1.54,0.23,0.38,-19.45,-9.1
0.27,-1.58,0.27,5.71,-20.32,-14.82
0.32,-1.6,0.26,12.34,-21.25,-19.15
0.32,-1.63,0.24,17.45,-21.94,-27.18
0.34,-1.66,0.22,20.17,-25.8,-39.68
0.41,-1.67,0.16,13.86,-24.98,-59.01
0.43,-1.77,0.16,11.8,-24.29,-78.96
0.45,-1.85,0.17,17.56,-18.76,-92.75
0.4,-1.88,0.19,29.37,-13.1,-103.51
0.33,-1.86,0.19,42.17,-8.73,-111.62
0.28,-1.83,0.19,53.33,-5.8,-118.55
0.18,-1.78,0.19,65.88,-6.93,-124.96
0.18,-1.68,0.12,71.11,-8.53,-135.6
0.21,-1.62,0.09,69.37,-6.69,-153.1
0.19,-1.57,0.09,68.96,-4.72,-171.4
0.2,-1.54,0.08,73.42,2.46,-186.5
0.08,-1.48,0.13,86.02,4.38,-196.52
0.06,-1.34,0.11,98.95,6.61,-198.82
0.0,-1.2,0.09,109.28,9.34,-198.27
-0.07,-1.03,0.1,114.61,6.12,-196.92
-0.01,-0.91,0.06,110.67,5.92,-200.35
0.04,-0.83,0.02,107.34,8.46,-207.74
0.06,-0.75,0.02,98.9,12.31,-220.49
-0.02,-0.76,0.07,98.32,14.56,-232.47
-0.07,-0.65,0.08,99.21,12.73,-239.31
-0.08,-0.56,0.09,103.15,12.85,-234.08
-0.13,-0.44,0.13,113.21,11.76,-219.6
-0.09,-0.28,0.1,121.77,9.68,-201.83
-0.05,-0.12,0.06,124.69,6.47,-187.91
0.04,0.02,0.03,115.97,3.86,-180.44
0.1,0.05,0.01,109.13,6.98,-170.37
0.14,0.09,-0.01,106.5,11.11,-157.86
0.17,0.12,-0.0,102.5,15.47,-145.79
0.2,0.14,0.01,99.19,18.98,-136.34
0.21,0.16,0.05,92.09,19.47,-129.88
0.21,0.23,0.07,85.16,18.79,-121.27
0.19,0.26,0.13,80.9,16.08,-108.02
0.22,0.3,0.13,76.76,12.6,-95.88
0.26,0.38,0.12,71.05,10.98,-81.48
0.26,0.54,0.12,58.98,10.24,-64.03
0.27,0.65,0.13,45.21,11.45,-42.43
0.22,0.8,0.18,24.93,8.93,-19.68
0.21,0.86,0.22,4.64,2.76,5.13
0.24,0.86,0.23,-13.33,-4.09,31.02
0.32,0.81,0.21,-26.46,-8.24,54.52
0.39,0.76,0.16,-37.4,-9.85,74.49
0.4,0.7,0.14,-48.29,-11.25,91.62
0.41,0.68,0.12,-59.21,-14.08,106.79
0.39,0.65,0.09,-72.61,-16.85,123.98
0.39,0.6,0.06,-84.53,-19.04,143.71
0.39,0.57,-0.02,-98.46,-19.39,164.27
0.41,0.48,-0.1,-115.15,-14.4,184.31
0.39,0.37,-0.15,-134.21,-7.36,199.47
0.25,0.13,-0.09,-151.71,-5.62,210.15
0.12,-0.15,-0.01,-159.18,-11.48,220.06
0.08,-0.4,0.04,-157.88,-15.28,229.05
0.09,-0.62,0.07,-150.5,-17.74,234.32
0.1,-0.73,0.06,-144.5,-20.11,234.27
0.08,-0.76,0.03,-140.12,-22.6,235.22
0.06,-0.83,0.04,-137.27,-23.88,236.9
0.09,-0.93,-0.01,-133.33,-23.89,237.54
0.2,-0.94,-0.1,-133.76,-17.56,238.78
0.1,-1.02,-0.06,-133.69,-14.56,235.13
0.19,-1.12,-0.09,-145.71,-10.5,226.53
0.08,-1.45,-0.01,-130.61,-22.52,217.66
0.21,-1.38,-0.1,-136.18,-5.68,210.89
0.17,-1.64,-0.06,-136.29,8.98,199.4
0.1,-1.73,0.06,-131.19,5.86,182.5
0.15,-1.89,0.06,-118.63,12.5,162.98
-0.03,-2.02,0.3,-86.24,-11.98,143.77
0.26,-1.96,0.15,-74.4,-2.29,128.67
0.34,-2.04,0.11,-49.68,-0.93,109.88
0.36,-1.74,0.04,-42.29,6.21,96.98
0.3,-1.61,0.03,-44.58,13.66,86.93
0.27,-1.56,0.07,-45.37,10.72,78.02
0.22,-1.56,0.09,-51.97,14.34,73.3
0.2,-1.66,0.17,-51.68,10.46,64.15
0.23,-1.77,0.22,-44.47,6.12,54.79
0.32,-1.93,0.24,-25.79,4.9,46.43
0.27,-1.85,0.25,-9.94,8.38,39.25
0.26,-1.59,0.31,2.49,17.5,32.78
0.2,-1.53,0.21,10.64,2.63,16.09
0.33,-1.3,0.09,2.73,10.87,11.39
0.19,-1.28,0.15,3.69,5.05,8.58
0.23,-1.18,0.1,-1.42,6.7,11.05
0.2,-1.2,0.11,-2.0,3.77,10.26
0.22,-1.25,0.11,-0.82,3.07,8.75
0.22,-1.25,0.1,3.68,3.6,5.74
