acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.25,-1.15,0.04,49.97,-5.11,-12.56
0.27,-1.14,0.04,56.19,-7.21,-12.18
0.3,-1.13,0.03,63.5,-7.36,-9.88
0.33,-1.12,0.03,71.16,-6.03,-9.37
0.35,-1.08,0.03,76.38,-4.73,-11.85
0.36,-1.05,0.04,79.08,-3.13,-16.8
0.37,-1.03,0.03,80.7,0.13,-23.3
0.4,-1.02,-0.0,82.76,5.58,-27.88
0.38,-1.02,-0.01,86.63,10.78,-34.02
0.34,-0.99,-0.01,91.18,15.57,-37.66
0.3,-1.0,-0.03,99.66,18.95,-38.39
0.23,-1.02,-0.04,114.84,20.86,-34.56
0.19,-1.03,-0.06,131.69,20.7,-29.93
0.2,-1.01,-0.12,152.26,21.5,-25.47
0.23,-1.02,-0.19,177.37,24.77,-20.2
0.21,-1.02,-0.28,207.87,29.09,-17.31
0.2,-0.95,-0.43,239.41,36.11,-13.14
0.18,-0.91,-0.58,250.13,43.36,-7.22
0.2,-0.76,-0.76,250.13,55.34,-0.02
0.15,-0.64,-0.92,250.13,70.02,7.15
0.14,-0.44,-1.09,250.13,86.48,16.79
0.1,-0.25,-1.2,250.13,104.1,21.09
-0.0,-0.11,-1.27,250.13,121.46,20.31
-0.14,-0.06,-1.25,250.13,131.59,18.34
-0.32,0.15,-1.18,250.13,134.82,19.3
-0.29,0.46,-1.05,250.13,135.61,32.26
-0.16,0.67,-0.92,250.13,141.34,57.09
-0.08,0.61,-0.79,250.13,151.48,86.05
1.32,0.61,-1.73,250.13,165.52,82.15
0.22,0.44,-0.49,250.13,185.58,85.14
0.52,0.64,-0.33,250.13,222.65,56.67
0.2,1.0,0.06,250.13,250.13,23.54
-0.45,1.21,0.7,187.56,250.13,3.52
-0.8,0.97,1.24,148.63,250.13,20.47
-0.8,0.4,1.61,156.2,250.13,49.22
-1.08,0.25,2.0,173.11,240.98,44.76
-1.21,0.26,2.0,192.91,214.89,55.39
-1.22,0.79,2.0,190.89,194.6,56.17
-1.21,1.16,2.0,156.56,167.37,43.77
-1.12,1.13,2.0,127.92,132.7,28.77
-0.98,1.27,2.0,92.01,109.46,19.85
-1.06,1.39,2.0,53.63,73.73,18.99
-0.97,1.53,2.0,2.89,43.24,23.34
-0.92,1.31,2.0,-49.91,8.05,20.96
-0.76,0.96,2.0,-91.92,-20.7,20.34
-0.6,0.53,2.0,-113.56,-42.37,18.77
-0.55,0.2,2.0,-121.4,-60.1,17.14
-0.52,0.08,2.0,-125.32,-79.15,14.21
-0.52,-0.01,2.0,-127.12,-94.81,14.41
-0.52,-0.06,1.93,-125.82,-109.04,15.93
-0.48,-0.0,1.75,-131.2,-118.79,15.59
-0.45,0.19,1.6,-151.89,-124.02,2.9
-0.56,0.34,1.48,-186.24,-134.66,-15.98
-0.52,0.43,1.29,-226.04,-145.28,-34.85
-0.54,0.43,1.11,-250.14,-154.33,-56.25
-0.49,0.27,0.92,-250.14,-163.96,-71.31
-0.47,0.17,0.71,-250.14,-172.37,-83.19
-0.45,0.22,0.57,-250.14,-186.12,-92.41
-0.49,0.24,0.43,-250.14,-188.46,-94.85
-0.46,0.33,0.3,-250.14,-202.99,-104.66
-0.27,0.56,0.03,-250.14,-200.15,-117.26
-0.19,0.67,-0.13,-250.14,-202.92,-142.12
-0.0,0.69,-0.36,-250.14,-198.0,-166.32
0.08,0.5,-0.52,-250.14,-191.89,-179.65
0.25,0.32,-0.67,-250.14,-179.31,-173.62
0.35,0.08,-0.75,-250.14,-162.65,-148.27
0.49,-0.21,-0.85,-250.14,-140.84,-108.04
0.41,-0.43,-0.77,-250.14,-118.5,-62.97
0.36,-0.46,-0.72,-250.14,-99.39,-28.52
0.28,-0.49,-0.68,-250.14,-88.59,-15.28
0.32,-0.46,-0.66,-250.14,-80.42,-16.02
0.36,-0.78,-0.62,-250.14,-70.21,-20.79
0.41,-1.05,-0.54,-207.76,-58.09,-15.69
0.4,-1.11,-0.47,-157.06,-44.91,-2.89
0.34,-0.97,-0.41,-117.87,-34.7,9.32
0.32,-0.76,-0.39,-103.56,-25.76,9.98
0.26,-0.63,-0.34,-110.44,-18.94,8.03
0.25,-0.72,-0.31,-117.18,-12.79,13.71
0.2,-0.94,-0.25,-112.66,-7.95,25.96
0.17,-1.21,-0.18,-97.15,-5.62,38.17
0.17,-1.47,-0.13,-71.79,-5.91,42.75
0.24,-1.57,-0.11,-44.43,-4.75,40.46
0.3,-1.51,-0.11,-21.39,-0.4,33.69
0.35,-1.41,-0.12,-4.11,4.19,29.0
0.37,-1.26,-0.1,5.06,10.58,21.69
0.34,-1.09,-0.07,2.81,14.73,15.18
0.32,-1.02,-0.05,-1.46,17.85,15.16
0.31,-1.02,-0.03,-2.69,20.56,17.23
0.3,-1.01,-0.01,-4.58,21.82,18.62
0.29,-0.98,-0.02,-8.62,24.19,18.3
0.24,-1.04,0.02,-11.66,23.62,16.47
0.21,-1.11,0.04,-8.5,21.1,14.66
0.21,-1.12,0.05,-3.82,17.94,12.4
0.18,-1.14,0.07,1.37,12.76,8.56
0.21,-1.13,0.05,7.21,8.63,4.32
0.25,-1.02,0.02,8.77,7.44,2.76
0.23,-0.9,-0.01,5.25,5.63,2.92
0.26,-0.83,-0.02,-1.98,4.44,5.74
0.31,-0.85,-0.06,-7.92,5.24,8.61
0.33,-0.84,-0.08,-16.2,8.62,7.92
