acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.19,-1.21,-0.15,-20.46,-39.8,-1.28
-0.19,-1.33,-0.25,-4.26,-44.5,0.92
-0.19,-1.6,-0.28,28.05,-47.47,5.94
-0.3,-1.95,-0.25,85.34,-54.09,10.55
-0.31,-2.05,-0.24,148.6,-57.47,18.44
-0.35,-2.29,-0.23,225.76,-57.62,33.66
-0.37,-2.65,-0.32,335.63,-59.13,58.95
-0.22,-2.63,-0.54,439.4,-48.21,70.2
-0.33,-2.85,-0.5,500.26,-44.7,94.78
-0.28,-3.14,-0.78,500.26,-29.54,101.22
-0.13,-3.06,-1.1,500.26,-5.25,84.79
0.1,-2.57,-1.61,500.26,35.19,56.81
0.35,-1.91,-2.05,500.26,85.88,17.25
0.22,-1.51,-2.21,500.26,123.89,8.27
0.09,-0.6,-2.26,500.26,144.08,20.76
0.09,-0.53,-2.45,500.26,155.82,44.66
-0.19,0.02,-2.23,500.26,163.62,57.27
-0.6,0.28,-1.8,500.26,132.49,62.52
-0.78,0.3,-1.5,500.26,93.1,79.89
-0.8,0.42,-1.42,500.26,45.82,96.81
-0.8,0.67,-1.25,500.26,1.56,149.79
-0.61,1.07,-1.24,500.26,-32.52,160.9
-0.28,0.87,-1.35,500.26,-44.09,159.3
0.07,0.85,-1.41,500.26,-38.95,205.01
0.36,0.87,-1.59,500.26,-25.79,246.5
0.27,0.63,-1.42,500.26,-22.06,252.81
0.27,1.46,-1.28,500.26,-21.74,243.13
0.26,1.48,-1.19,492.52,-28.53,197.16
0.29,1.69,-1.07,378.84,-26.38,121.05
0.51,1.96,-1.14,268.35,-13.36,67.27
0.57,1.92,-1.04,170.75,-1.71,18.41
0.56,1.97,-0.9,117.04,1.79,-17.63
0.59,1.98,-0.84,95.89,24.69,-16.4
0.51,2.18,-0.73,82.34,45.47,-6.08
0.33,2.4,-0.53,60.18,57.31,4.52
0.36,2.61,-0.43,23.56,65.08,7.76
0.25,2.65,-0.27,-18.72,69.11,7.82
0.16,2.54,-0.12,-51.6,64.02,10.98
0.13,2.52,-0.07,-90.14,59.33,-6.08
0.11,2.6,-0.02,-133.27,53.01,-9.83
0.11,2.44,0.02,-165.07,50.64,-2.85
0.09,2.45,-0.0,-209.36,48.21,-29.59
0.07,2.81,-0.1,-315.25,42.32,-95.8
0.06,3.04,-0.18,-440.72,33.24,-139.6
0.04,3.0,-0.35,-500.27,34.89,-151.02
0.1,2.99,-0.58,-500.27,38.21,-189.95
0.04,3.09,-0.87,-500.27,29.89,-268.7
0.01,3.07,-1.29,-500.27,8.34,-353.8
0.0,2.33,-1.71,-500.27,-35.18,-420.24
0.07,1.1,-1.98,-500.27,-90.56,-452.18
0.4,0.37,-2.19,-500.27,-117.8,-449.4
0.53,0.06,-2.09,-500.27,-130.72,-439.47
0.39,0.3,-1.95,-500.27,-151.42,-389.08
0.45,0.55,-2.0,-500.27,-173.66,-356.46
0.78,0.46,-2.2,-500.27,-162.49,-298.66
0.89,0.19,-2.19,-500.27,-128.32,-227.65
0.82,-0.33,-2.16,-500.27,-75.15,-129.07
0.51,-0.53,-1.9,-500.27,-29.48,-57.71
0.05,-0.6,-1.63,-500.27,-13.11,-3.57
-0.23,-0.63,-1.44,-500.27,-3.05,7.77
-0.59,-0.87,-1.12,-474.64,-14.18,13.88
-0.95,-1.31,-0.74,-461.63,-36.08,28.64
-1.1,-2.02,-0.44,-381.44,-70.47,41.69
-0.89,-2.58,-0.3,-280.23,-98.09,37.65
-0.38,-2.4,-0.56,-180.02,-94.66,30.66
-0.04,-1.87,-0.84,-109.36,-60.31,29.34
-0.05,-1.42,-0.76,-74.17,-29.24,32.15
-0.13,-1.2,-0.67,-59.34,-8.85,21.07
-0.2,-1.07,-0.53,-55.56,-7.97,11.6
-0.02,-1.07,-0.48,-58.12,-7.34,10.24
-0.14,-1.25,-0.47,-56.49,-5.1,-3.77
-0.24,-1.52,-0.43,-32.6,-8.69,-2.47
-0.08,-1.52,-0.45,-0.61,-8.24,-1.71
-0.11,-1.41,-0.46,23.77,-3.05,-7.8
-0.06,-1.25,-0.45,34.06,6.9,-8.5
-0.12,-1.18,-0.42,35.86,12.32,-8.69
-0.13,-1.18,-0.41,37.42,18.92,-3.42
-0.22,-1.24,-0.31,45.33,24.11,5.98
-0.18,-1.21,-0.36,52.72,26.14,7.95
-0.21,-1.25,-0.31,61.79,26.75,8.75
-0.29,-1.24,-0.24,73.37,25.1,7.98
-0.31,-1.24,-0.19,79.97,17.56,-1.44
-0.29,-1.13,-0.17,84.2,17.01,-6.09
-0.29,-1.0,-0.16,75.6,16.5,-11.3
-0.31,-0.85,-0.11,57.54,14.7,-17.88
-0.34,-0.84,-0.09,42.61,9.65,-13.95
-0.33,-0.84,-0.03,35.18,2.5,-11.24
-0.29,-0.85,-0.05,32.63,-3.56,-5.59
-0.26,-0.84,-0.07,28.38,-6.9,-0.38
-0.27,-0.83,-0.07,18.92,-11.27,-2.05
-0.25,-0.85,-0.09,6.49,-14.56,-5.31
-0.22,-0.91,-0.09,-1.11,-18.03,-10.02
-0.17,-0.98,-0.14,-7.25,-19.59,-18.43
-0.11,-1.02,-0.17,-11.94,-17.33,-24.84
-0.09,-1.03,-0.19,-10.47,-14.66,-25.37
-0.07,-1.03,-0.2,-5.63,-10.81,-21.01
-0.06,-1.02,-0.2,-2.21,-7.11,-15.16
-0.05,-1.01,-0.2,-0.03,-2.81,-9.3
-0.06,-0.98,-0.18,0.26,0.92,-6.47
-0.09,-0.98,-0.15,-1.77,4.84,-3.02
